title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking type options,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewImageUrls/33,reviewImageUrls/34,reviewImageUrls/35,reviewImageUrls/36,reviewImageUrls/37,reviewImageUrls/38,reviewImageUrls/39
Bambinelli's Italian Restaurant,5,Wasn't aware this is a pick up window only spot -however my Antipasto Salad was great and the garlic rolls are the very best in Georgia,2024-03-27T21:11:33.977Z,1,,181,TRUE,2024-03-28T12:35:08.831Z,,3 weeks ago,,Dinner,Plenty of parking,$1–10,,Take out,,5,5,ChZDSUhNMG9nS0VJQ0FnSUNENXQtYU9REAE,https://lh5.googleusercontent.com/p/AF1QipP2tMOcHYad5l1ReX5jg2n4Up9m3_JoxbGkJSlA=w150-h150-k-no-p,,,,Google,,112815427639471943968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,5,"When I first arrived in Atlanta in 1986 from Brooklyn N.Y I was taken to this slice of heaven. When they moved I followed. If you're from Brooklyn you know what great Italian food is and this place is Brooklyn.
The Chicken Parmesean, the Pasta, the cheese and desserts are fantastic. Bravo Bravo Bravo.",2024-03-02T15:33:23.296Z,1,,73,TRUE,2024-03-04T13:41:16.837Z,,a month ago,,Dinner,,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5NU4teUt3EAE,,,,,Google,,114620077706592341706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,5,"When our large family gathers we like to have sombeody else do the cooking. Lately that somebody has been Bambinelli's takeout. We love the basics here - Chicken and Eggplant Parm with a side of pasta, Calzones, Pizza, Lasagna and especially the large family salads. There is something for everybody on the menu. We gather up our orders and then send a runner over since we live next door in Garden Hills. But we have also used the delivery service and were pleased. We started doing this during the CoVid lockdown and it is one of the few good things to come out of that time. Instead of paying a small fortune to go to a Buckhead restaurant we get great food served with our own beverages around big table at home. Babies get put to bed on time, conversations around the table linger and there always seems to be enough food for leftovers. Bonnie Bambinelli would approve.  Bada Bing.",2024-02-20T12:07:15.394Z,1,,36,TRUE,2024-02-20T11:42:59.238Z,,2 months ago,,Dinner,Plenty of parking,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkME5PZHVRRRAB,,,,,Google,,108801744324171976390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,5,This place is awesome. Super friendly staff and amazing food. This is our new go to Italian takeout!  Glad to have them in the neighborhood.,2024-02-04T16:53:17.181Z,0,,3,FALSE,2024-02-05T11:56:27.214Z,,2 months ago,,Dinner,,$10–20,,Take out,3,5,5,ChdDSUhNMG9nS0VJQ0FnSUR0N3J6T3BBRRAB,,,,,Google,,111553589384134396608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,1,Nasty I ordered chicken Alfredo barely any sauce or chicken it’s like they took a half of chicken Breast no seasoning a cut it up and put it on top of some over cooked noodles with no seasonings I mean they could have at least added salt the rolls are as hard as Rocks. I tried to eat it anyway and it had my stomach in Knots . Terrible,2024-01-01T19:49:51.597Z,2,,15,FALSE,2024-01-03T16:03:01.389Z,,3 months ago,,Lunch,,$50–100,,Delivery,,1,3,ChdDSUhNMG9nS0VJQ0FnSUMxaGZHbTZRRRAB,,,,,Google,,107170175505389848498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,4,"The food here is good and we had it delivered a few times per month.  Unfortunately, the garlic rolls have been off the menu for over a month.  There is better Italian food out there but the garlic rolls were the reason we went with Bambinellis over others.  We won’t be back until the garlic rolls are back.",2023-12-28T23:18:14.711Z,2,,6,FALSE,2024-01-01T13:59:27.124Z,,3 months ago,,Dinner,,$20–30,,Delivery,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUMxcHB2NVJBEAE,,,,,Google,,112971237039323372945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,1,I ordered from door dash which already took over an hour. My food gets here and it’s not even the right food that I paid over $50 for. Clearly someone was not doing their job correctly,2023-12-01T23:31:04.904Z,1,,3,FALSE,2023-12-07T11:48:39.267Z,,4 months ago,,Dinner,,$30–50,,Delivery,,5,1,ChZDSUhNMG9nS0VJQ0FnSURsOXRmYUVBEAE,,,,,Google,,117881763711339149575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,2,"La lasgana nadaba en aceite, sabia a pura pasta de tomate de fabrica  y los sabores no estaban homogéneos.  La presentación del plato era como si la hubieran servido de mala manera ...",2023-11-14T19:12:32.488Z,0,,9,FALSE,2023-11-15T11:32:27.781Z,,5 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNsdkw2QzF3RRAB,https://lh5.googleusercontent.com/p/AF1QipMysTn2ZfELqYw_lBId9TW_DE4b31IlQ-1sLcUc=w150-h150-k-no-p,,,,Google,,115352602830190970201,,,"The lasgana was swimming in oil, it tasted like pure factory tomato paste and the flavors were not homogeneous. The presentation of the dish was as if it had been served in a bad way...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,5,The spaghetti and meat sauce was really yummy. The portions are very generous for the price. The person at the pickup window was so nice and friendly. They had nice music playing and the atmosphere was welcoming. The placing order/pickup process was seamless. I’ll definitely be checking out more on the menu.,2023-09-27T04:11:20.828Z,1,,39,TRUE,2023-09-27T18:24:00.042Z,,6 months ago,,Dinner,,$1–10,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURaZ3FmWnpnRRAB,,,,,Google,,100805354416980678547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,5,"The food was outstanding! We had Eggplant Parmigiana, Chicken Parmigiana. Their garlic rolls are incredibly delicious! Ended our meal with spectacular Cannoli’s. Highly recommend Bambinelli’s!",2023-09-24T15:06:01.529Z,0,,6,FALSE,2023-09-25T15:29:35.135Z,,7 months ago,,Dinner,Plenty of parking,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURaeE03bHRBRRAB,,,,,Google,,117085782769643512016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,4,,2023-09-14T21:14:13.651Z,0,,37,TRUE,2023-09-15T14:30:18.395Z,,7 months ago,,,,,,,4,4,3,ChdDSUhNMG9nS0VJQ0FnSUNaMWFTdjZnRRAB,,,,,Google,,109392879236085941459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bambinelli's Italian Restaurant,5,"My absolute favoriteeee Italian place. Pretty large portions so I recommend doing family style, you'll definitely be taking things home.

The service was so so kind. This particular location has pickup/take out with outdoor seating which we didn't know until arriving. They were patient when we ordered and the chef even ended up coming out to say hi.

Good date spot, bathrooms nearby and pretty good parking. Ask for extra napkins tho!

Me and a friend got the gnocci and broccoli, lasagna, fried mozzarella, and the cannolis. Stuffed when we go back to the car with about half taken home as leftovers. Very much homemade taste with a lottt of butter 🤤

Accessible ramp and awning to sit under with picnic style tables",2023-09-03T23:58:50.346Z,0,,43,TRUE,2023-09-06T16:19:08.218Z,,7 months ago,,Dinner,Plenty of parking,$20–30,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNadUliRVVnEAE,,,,,Google,,116736590620342906779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,4,,2024-04-17T12:35:00.781Z,0,,113,TRUE,,,a week ago,,Lunch,,$20–30,,Dine in,3,5,4,ChdDSUhNMG9nS0VJQ0FnSUNqNlBxMnJRRRAB,,,,,Google,,109848711280716894507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,,2024-04-16T19:00:34.764Z,0,,1,FALSE,,,a week ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqNFAyMnBRRRAB,,,,,Google,,114645902458371360842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,Great sandwiches and a decent burger as well. A little pricey but then again I don't live in the city. I was passing through town.,2024-04-09T19:28:00.501Z,0,,126,TRUE,,,2 weeks ago,,,,,,,5,5,4,ChdDSUhNMG9nS0VJQ0FnSUREN3B2ZnR3RRAB,,,,,Google,,113951683477508156767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,Very very very good Philly sandwich. We enjoyed them and will definitely be back. The owner was very nice as well. Definitely try the food you won't be disappointed.,2024-03-31T01:47:14.151Z,0,,91,TRUE,,,3 weeks ago,,Dinner,Plenty of parking,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEOWJ6X3hnRRAB,,,,,Google,,104595149255100056903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,"Excellent cheesesteak. Plenty of meat, cheese, and onions. The crinkle-cut fries are great also. Each sandwich is prepared to order. Easy ordering and plenty of seating.",2024-03-26T20:24:49.370Z,0,,106,FALSE,,,4 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEeXVPel9nRRAB,,,,,Google,,112212083420583159892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,"I can't explain how good these cheese steaks are! Also, the crinkle cut fries are nicely seasoned... And the guy making them is a gem. Very nice. Highly recommend",2024-03-21T22:32:32.362Z,1,,191,TRUE,,,a month ago,,Lunch,Plenty of parking,,,Take out,,5,5,ChdDSUhNMG9nS0VJQ0FnSURSMXVUVnJRRRAB,https://lh5.googleusercontent.com/p/AF1QipPR6wHBTMp__qgPe3vWqNI3XeN3JQkM_ES4CkdX=w150-h150-k-no-p,,,,Google,,102645171491844981612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,"Great Chicken Cheese Steak with provolone cheese and onions and peppers! Good taste and quality. Bread was soft, toasted and added the hot sauce for a little kick.",2024-03-08T01:48:22.918Z,0,,5,FALSE,,,a month ago,,,,,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5dGZIZEJ3EAE,,,,,Google,,102621847924431562177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,Best cheesesteak around town. It is worth detouring around Cheshire bridges closure to get these tasty sandwiches,2024-02-27T14:58:10.253Z,1,,5,FALSE,,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkMjY2eDFnRRAB,,,,,Google,,109700941815086687491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,Friendly staff and generous portions.,2024-02-18T21:06:41.606Z,0,,9,FALSE,,,2 months ago,,,,,,,3,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkeDlpYVZBEAE,,,,,Google,,107962570945655602604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,1,The cheesteakes taste milky and horrible. The food is gross☹️ The owner is really rude as well!,2024-01-23T23:02:24.904Z,0,,3,FALSE,,,3 months ago,,Lunch,,$10–20,,Take out,1,1,1,ChdDSUhNMG9nS0VJQ0FnSURObWItMm1BRRAB,,,,,Google,,114385561215257953168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,"So I pride myself on judging food. Although this isn't the most traditional Philly cheesesteak I've ever had, this is ABSOLUTELY ONE OF THE BEST! I was skeptical at first because it was so long and skinny, but it really played out well. The filling to bread ratio was spot on. Even though I've had a lot of Philly's with the traditional sub bread, this cheesesteak sub was off the charts. Let me tell you how good it is. I forced myself to stop eating it because I wanted some more later. The seasoning is perfect, and the cheese is sublime. Onions and OH MY GOD! THE MUSHROOMS!!! I'm not saying this the best sandwich, but heck, it's pretty darn close.",2024-01-12T01:31:54.965Z,0,,27,TRUE,,,3 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNOLUx6TFhBEAE,https://lh5.googleusercontent.com/p/AF1QipOxi24imjELwQlYZpHB5VjOwtsr_CG4OBvz0qLJ=w150-h150-k-no-p,,,,Google,,101636553300935456041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,4,"The location is outdated in every way - from the building itself to the faded, taped up the signs all over the dining room that were from a previous franchise. I ordered a mushroom cheese steak which was immediately prepared in front of me. the beef was frozen pre-sliced, the onions fresh and the mushrooms canned.  this combination was grilled, seasoned far beyond one week's suggested sodium. and then placed on a very fresh and soft toasted white foot long roll with cheese slices.  for the price ~$15, I would prefer a Publix sub any day.",2024-01-10T17:25:49.847Z,0,,148,TRUE,,,3 months ago,,Lunch,,$10–20,,Take out,3,3,5,ChZDSUhNMG9nS0VJQ0FnSUQxeF91VFN3EAE,,,,,Google,,103691191824672416107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,,2023-12-20T00:05:31.228Z,0,,2,FALSE,,,4 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUMxZ05xWE1BEAE,,,,,Google,,111644102776625579247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,5,,2023-12-05T19:53:13.205Z,0,,11,FALSE,,,4 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNWOU5McWNnEAE,,,,,Google,,103664796600967265690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philly Cheesesteak Place,4,"Order the chicken tender salad , originally wanted the seafood one but they were out of fish … the salad was still good and well seasoned only thing it needed was a more variety of ingredients . It only has carrots lettuce and tomato .",2023-12-03T22:05:43.936Z,0,,17,FALSE,,,4 months ago,,,,,,,,4,,ChZDSUhNMG9nS0VJQ0FnSURseTV2eU5nEAE,,,,,Google,,104656833381606077417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,1,I’m confused 🤔 you guys offer DoorDash and cancel late night orders without notifying the customer ? I’ve been calling all day and someone hung up on me . This is so unprofessional and distasteful! I’m visiting atl and this was the only downfall of our trip . I want my money and tip back !!!,2024-04-22T00:02:15.286Z,0,,4,FALSE,2024-04-22T00:17:00.323Z,,2 days ago,,Dinner,,$30–50,,Delivery,,,,ChdDSUhNMG9nS0VJQ0FnSUNqbnRpZTF3RRAB,https://lh5.googleusercontent.com/p/AF1QipNuMoWG8mIJ1KUVuD0NaV0N4166BmG_aKkI0ny9=w150-h150-k-no-p,,,,Google,,103665344921649174610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,3,,2024-04-05T02:20:30.427Z,0,,16,TRUE,2024-04-05T02:33:25.009Z,,2 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREeUpmSWt3RRAB,,,,,Google,,110304589841397138422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,2,"The restaurant was very clean.  I didn't smell any food being prepared when I walked in. (They may have just opened) The pizza on display looked very appetizing. I ordered the Philly and fries. The sandwich consisted of  meat and cheese(not sure what kind of cheese. It looked like it came from a can and was splatted on the sandwich: not melted). There were a few slivers of onions mixed in with the Steak-um meat. The fries were fresh and hot but they covered in black pepper (no salt).
I cannot speak on the pizza. But the Philly was not what I expected based on the advertisement.(Silly me) The portion was pretty small for the price $15.24.
I might go back to try the pizza but the Philly is out of the question.",2024-04-02T17:11:51.105Z,0,,60,TRUE,2024-04-02T17:22:09.599Z,,3 weeks ago,,Lunch,,$10–20,,Take out,5,2,5,ChdDSUhNMG9nS0VJQ0FnSUNEcF9hTGdRRRAB,,,,,Google,,102960188993718042987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,My everyday fav place. Just love the Pizzas ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2024-03-31T05:07:28.703Z,0,,3,FALSE,,,3 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEamFtODB3RRAB,,,,,Google,,105227703091051079733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,,2024-03-31T05:04:05.816Z,0,,60,TRUE,,,3 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEamZHaDJ3RRAB,,,,,Google,,110425466687697509671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,Great pizza available at a dollar,2024-03-31T05:04:03.163Z,0,,3,FALSE,,,3 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEamZIbTdnRRAB,,,,,Google,,115445402110230911105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,Amazing pizza and amazing place,2024-03-31T05:03:27.849Z,0,,3,FALSE,,,3 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEamJHUDhnRRAB,,,,,Google,,117536045510412352309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,,2024-03-31T05:02:56.652Z,0,,3,FALSE,,,3 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEamJHQzJRRRAB,,,,,Google,,117197777578733047167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,Johnathan was great and super helpful. Pizza hit the way it needed to.,2024-03-30T05:41:20.819Z,0,,2,FALSE,,,3 weeks ago,,Dinner,,$1–10,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEbWEtRXVBRRAB,,,,,Google,,116657972724984286104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,Jonathan deserve a raise! Give that man a raise. Vegan pizza!,2024-03-21T06:22:12.803Z,0,,1,FALSE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ5cTVieVJBEAE,https://lh5.googleusercontent.com/p/AF1QipPa4i4A2ICBORRHjdlUVL-TfvxRYEyHNTMwRJwU=w150-h150-k-no-p,,,,Google,,100157050907421917526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,Overall great pizza cheap prices wayyy better than gas station bull highly recommend if u want pizza and don’t want to break the bank really good pizza nice employees head to one!!!,2024-03-20T23:22:28.616Z,0,,2,FALSE,,,a month ago,,Lunch,Plenty of parking,$1–10,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5ODZQTE5BEAE,,,,,Google,,105672402459118559544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,"Amazing food and amazing service

My pizza fresh and delicious my experience was a 10/10",2024-03-19T02:42:32.130Z,0,,19,TRUE,,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5eGJtSDVRRRAB,https://lh5.googleusercontent.com/p/AF1QipN0AVLbvZWcGufPl_YyJIw11ThCBN3BHbmXLQCb=w150-h150-k-no-p,,,,Google,,111378626390007425982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,Johnathan was super nice and friendly!!!,2024-03-17T04:50:43.656Z,0,,1,FALSE,,,a month ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5bnN2RVRBEAE,,,,,Google,,116415546599127162973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,,2024-03-16T20:47:14.810Z,0,,,FALSE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5enFLWHp3RRAB,,,,,Google,,109350092012463649138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brix & Stones Pizzeria,5,,2024-03-16T03:56:57.317Z,0,,1,FALSE,,,a month ago,,,,$1–10,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5eG9XNDRRRRAB,,,,,Google,,112358443890665594040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toast On Lenox,5,,2024-04-24T18:11:41.952Z,0,,8,FALSE,,,2 hours ago,,Breakfast,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqbmVhOXVnRRAB,,,,,Google,,105694833943252836754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toast On Lenox,5,"Really enjoyed my visit here after dropping off my daughter and grandsons at ENTERPRISE CAR, stopped in to go check out a Different restaurant. Service was extremely friendly and food was delicious!! The drinks 🍸 were impressive 👌 even though it was 11am,,,I really enjoyed it all...they get crowed too so get there early enough to get down and enjoy!",2024-04-24T11:44:58.847Z,0,,335,TRUE,,,8 hours ago,,Brunch,Plenty of parking,$10–20,Highly recommend,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURONVl6d05BEAE,https://lh5.googleusercontent.com/p/AF1QipP72c3qCEFQJdJnUmIgdrGcqkxwFMRqLkq6NJKm=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMTCUzyQyNarLe5zUwKLSbid2ApJzxf4KZJBD4i=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNzbqJkWP_DXHVF6VYxgTAE0N-UFJ5s2wzx9tIY=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPtv0fWqBvTYrJR2-PJP8gKtXq6JfbNb0boGd-p=w150-h150-k-no-p,Google,,112458460912063114296,,,,,https://lh5.googleusercontent.com/p/AF1QipN3V3igmhA-7Bsq7bRxozge3OgnxlGXRgMK0-Sk=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOGRpG4xq-IIyWRxV217zadOZeZ9sj8_HAf24iR=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMEAki84rdM1QO4z4oUyiC98RqWlPQnCeSGqKdi=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipORwvP7jCweJkHMqVb-xlGR7_m4-8dQQ3WhYHFE=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOLii6nbcjLWMb_lojgytcfy9PJ4cMhzhL4-LZj=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMxe63QxEOQ5K_2QEyaap6IGoFldw1T8l9NXKfw=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toast On Lenox,3,"I ordered the banana foster french toast, chicken wings, and a henny margarita. The wings and the margarita were delicious! But that french toast could’ve been a lot better! I’m a french toast connoisseur, and this by far was close to one of my worst experiences. It tasted more like toast, because the chef didn’t allow the bread to soak in the batter long enough! I wanted to send it back, but I had already been waiting for awhile. Let’s just say.. if it wasn’t for nice looking ladies that were surrounding me, and the music I would’ve sent that mess back. Someone please tell the cook to have a little patience an let the bread soak long enough, so it taste more like french toast than just toast",2024-04-23T15:43:08.654Z,0,,81,TRUE,,,a day ago,,Brunch,Plenty of parking,$20–30,,Dine in,4,3,4,ChdDSUhNMG9nS0VJQ0FnSUNqa0pMUnhRRRAB,,,,,Google,,103180972513998419594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toast On Lenox,5,"This place did not disappoint. As a real foodie and quality assurance professional, I was extremely pleased. Our server Sapphire was the best! She was so friendly, informative, and efficient. She gave us recommendations, and we oredered it all.  The wings and biscuits were to die for. You get 3 for the appetizer. We had to order more. They were that good. Seasoned so well. And OMG! The Strawberry Shortcake French Toast. I have to admit, I was a bit skeptical. Thought it would be sugar overload, but it wasn't. All the flavors and ingredients complimented each other very well. Had to talk to the Manager Nina. She sat at the table with us as we shared our compliments and a few laughs. The space was very inviting and relaxing. You don't feel cramped at all for seating. Make a reservation. It's definitely a great brunch spot. I'm keeping Toast on my list",2024-04-22T23:30:28.695Z,0,,13,TRUE,,,a day ago,,Brunch,,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqc2JMN2R3EAE,https://lh5.googleusercontent.com/p/AF1QipPdYmG7lSj_jqAEXJBI1fnBG2R87Ozls29vnhr-=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNQ_II-4UotityLXbAjpJENvx_-uFXq-F9Err1c=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO4KqZdgy30H4jh3Z7UQ-n32Y3otUa9FSsiH327=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNVK4AjpPL4ouzawm8SxoSakmXH4E9iUaZofBNU=w150-h150-k-no-p,Google,,114943765184893790492,,,,,https://lh5.googleusercontent.com/p/AF1QipNLAl6crJE-LsEYlOEikCT4_Eo5CT-GQdATXnVE=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNESIaD6yDYkUMdVsq0EWYyJqnscgXpgrpHnMMl=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMdD5Do0QE6I7dPqVOly8bSfQP9wL7njn_b2gOK=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNQTvqbnqf24uJp2rDs1XHFVBv6myAckE14vS1E=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNQQk8OUHuFx9cReaQk--8GjQA3uxw8wCvBAuua=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toast On Lenox,5,,2024-04-21T19:49:43.503Z,0,,7,FALSE,,,3 days ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqcnNXSDN3RRAB,,,,,Google,,111314792980957375754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
