title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25
Sloane’s,5,"Food was awesome. Loved the pretzel crusted chicken, everything you would expect. We had the pigs in a blanket as an app, very tasty and good presentation. All of the food was nicely presented and tasty. Server was running the entire room by himself at the time we came (late evening) but he was doing an awesome job and very friendly. Would highly recommend.",2024-04-16T00:54:36.270Z,0,,74,TRUE,,,a week ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURENzlqU2VREAE,,,,,,,Google,,103591695930312145527,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,4,"Katie - best waitperson in years. Didn’t hover, but knew what was going on at our table. Great advice, called one (minor) poor element and (unnecessarily) offered a generous solution.",2024-04-14T18:42:16.794Z,0,,8,FALSE,,,a week ago,,Brunch,,,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUREdTQ2UFpnEAE,,,,,,,Google,,113308684271975476302,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,"Amazing food, decisions drinks, amazing service. Will definitely be coming back . Save room for dessert- you won’t regret .",2024-04-14T03:00:01.771Z,0,,3,FALSE,,,a week ago,,Dinner,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREczVYR2hRRRAB,https://lh5.googleusercontent.com/p/AF1QipNEWdO4imSTK51iPj7MXt1QrckQURD0Y57ZRX_n=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM9WU2qjq53PCiK7rB5taLagRaUmjirnOJNXBYU=w150-h150-k-no-p,,,,,Google,,102658788378675380825,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,Muy rico todo ♥️,2024-04-08T01:54:40.214Z,0,,3,FALSE,,,2 weeks ago,,,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREcXFYaWNnEAE,https://lh5.googleusercontent.com/p/AF1QipNPm9MA7SrFnBrOKoB1zvuEY4OFb7LKk6gKRl0V=w150-h150-k-no-p,,,,,,Google,,116597913975681565017,,,Everything is very delicious ♥️,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,The corn chowder and garlicky roll were divine.,2024-04-06T22:22:27.529Z,0,,19,TRUE,,,2 weeks ago,,Dinner,,$20–30,,Take out,,5,,ChZDSUhNMG9nS0VJQ0FnSUREdktEZ1NnEAE,,,,,,,Google,,102493256397093208614,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,"I deliver food products to them and I can tell you , the kitchen is clean and organized. If I was a customer I would feel comfortable ingesting anything that comes out of the kitchen. That's my 2 cents opinion on the joint.",2024-04-04T23:22:02.909Z,1,,6,FALSE,,,2 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREaUtlRDlnRRAB,,,,,,,Google,,116748501331081775824,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,,2024-04-02T03:18:54.572Z,0,,8,FALSE,,,3 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEMjllMHVRRRAB,,,,,,,Google,,110126014790113340636,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,"Great food as always. Chill, relaxing vibe. Only wish it was closer to home.",2024-04-01T17:58:12.346Z,0,,4,FALSE,,,3 weeks ago,,Brunch,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEcTdMRzNRRRAB,,,,,,,Google,,110448057599154034292,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,"No complaints. Delicious food, frosty beer, tasty French 75.",2024-03-25T11:53:44.285Z,0,,33,TRUE,,,4 weeks ago,,Lunch,,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEN0pDNGZ3EAE,https://lh5.googleusercontent.com/p/AF1QipPOcvXVvxHC_XGlc65MRD1xrvOcZbi6c3gX0thA=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPSgWhnQrkuAdyRq5avb9vmnsGxfbW3o6WWXIZ0=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOclwDmuVZ-ZHTS5y_g3DW7Hh-TVtRKbX3HBAiQ=w150-h150-k-no-p,,,,Google,,105549587808972626668,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,3,"Service and atmosphere are consistently great! Conveniently location, but unfortunately after giving it 3-4 shots, we still feel that although they have fresh ingredients and creative dishes, the flavor of their food is bland. It seems they focus more on indulgent, creamy,  fatty foods rather than flavorful dishes.",2024-03-23T20:11:08.118Z,0,,25,FALSE,,,a month ago,,Dinner,,,,Dine in,5,3,5,ChZDSUhNMG9nS0VJQ0FnSUNEeUpES1lBEAE,,,,,,,Google,,113619182147999033689,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,"Food and service were excellent. Katie D was our server and she was FANTASTIC!! We were a party of four and each got something different and each tried the other’s choices and each dish was delicious. The ordered food bolognese, lamb meatloaf, pretzel chicken and mac & cheese with pot roast, appetizers were the cheese fries (can’t remember the actual name) and the ranch wings dry rub. Even had to get desserts.
The drinks were spot on so hats off to the bar tenders as well.
The music was excellent and just loud enough to hear without over powering.
Will come back in the warmer weather to take advantage of the open bar windows that lead to the patio.
Also will be back to try the brunch as that looks incredible!",2024-03-23T01:13:01.291Z,0,,23,FALSE,,,a month ago,,Dinner,Plenty of parking,$50–100,Not sure,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEZ0tDVFB3EAE,,,,,,,Google,,115877219030294517432,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,"This place is a hidden gem for comfort food. Hats off to the chef who created the Pretzel Crusted Chicken! It was an absolutely delicious dish, Kudos! You can taste the prep they put into it, it’s very flavorful. The portion sizes did not disappoint. I was happy to have leftovers for the next day, it was that good. I surely will be a returning customer ☺️",2024-03-06T15:37:12.238Z,1,,10,FALSE,,,a month ago,,Dinner,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5MFo3alZBEAE,,,,,,,Google,,112535448738210991647,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,,2024-02-24T21:21:45.379Z,0,,4,FALSE,,,a month ago,,Dinner,,$50–100,Highly recommend,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkcWNTR3V3RRAB,https://lh5.googleusercontent.com/p/AF1QipMfIcaMOLuL64Q-T-gkxqKeChhvo3f7Xo6_N771=w150-h150-k-no-p,,,,,,Google,,117759327211443140491,,,,,,,,,,,,,,,,,,,,,,,
Sloane’s,5,"Caution, foul language ahead! The Mac n cheese pot roast was fn delicious!

When I travel for work I like to find local food that I can't just get anywhere. Saw this place, saw the Mac n cheese pot roast, and knew that's just what this old fat guy needs!

The place was cozy and the staff was awesome. The prices seemed fair for the area. Things in the Northeast are more 'spensive than they are in the deep south where I'm from.

I definitely recommend Sloane's if you're in the area and get the chance to go. Kudos!",2024-02-06T03:05:07.743Z,0,,77,TRUE,,,2 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUR0dGZERWd3RRAB,,,,,,,Google,,114860477193061461316,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,4,Good sushi spot near the square.,2024-03-20T13:32:01.693Z,0,,104,TRUE,,,a month ago,,Dinner,,$20–30,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUQ5dy1QcmR3EAE,,,,,,,Google,,115168117293255375668,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,5,,2023-12-30T17:05:11.814Z,0,,18,FALSE,,,3 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUMxdnZTZjF3RRAB,,,,,,,Google,,104535994210435902529,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,5,"What a fantastic little sushi spot. I've lived all over Cambridge, Brookline and the South End and no sushi spot can compare to this one. Joe, the owner, is super friendly. Sushi is REALLY good here, fresh and delicious. Most of the bad reviews here are for non-sushi items. If you stick to the sushi, this place is a gem. They are also amazing about allergies. Highly recommend!",2023-12-18T17:53:15.250Z,0,,1,FALSE,,,4 months ago,,Dinner,,$20–30,Highly recommend,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURWal91b1FnEAE,,,,,,,Google,,107942983536693034212,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,4,The sushi was average nothing special but not bad. Also the wait time was long it took about 45 mins for take out order but it was Friday night.,2023-11-18T15:50:04.583Z,0,,80,FALSE,,,5 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNsenM2eWpRRRAB,,,,,,,Google,,104683618832464038007,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,1,Sashimi deluxe (22 pieces and rice) for pick-up. I wasn't texted when it was ready as mentioned on their site. Half of the pieces were smaller than other restaurants'. Mostly tasteless / bland / felt water-injected. Got 21 pieces plus two imitation crabmeat pieces (not requested). Wrote in order comment not to have chopsticks / napkins as part of my packaging but got them anyways (recommend you call if you write about an allergy). $45 with tip for disappointment.,2023-10-20T23:49:58.804Z,0,,2,FALSE,,,6 months ago,,Dinner,,$30–50,,Take out,,1,2,ChdDSUhNMG9nS0VJQ0FnSUQ1X1BDc2pBRRAB,https://lh5.googleusercontent.com/p/AF1QipNsH4bDBOE_GwH0-HerjiidRzVUJnta049iA4IU=w150-h150-k-no-p,,,,,,Google,,103029259737103374411,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,4,,2023-10-05T04:39:46.359Z,0,,19,FALSE,,,6 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURacGNLY0RBEAE,,,,,,,Google,,101840321293715631887,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,5,"I came in starving and had to make it to an event nearby on time. Mariana had me in and out, and the food was excellent!",2023-09-10T22:41:17.407Z,0,,38,FALSE,,,7 months ago,,Dinner,,$30–50,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNaN29xWWRREAE,https://lh5.googleusercontent.com/p/AF1QipPrX8uBBr5j7d80aB0tLlm1iR2iywMHHuE2komk=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOYhLJyJcVgdfLPq7KJPK3W8A64t0_-6WA7W7b1=w150-h150-k-no-p,,,,,Google,,118181057498171689650,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,5,My favorite lunch spot. Whenever people visit me I take them there. It is not only an excellent price it's also delicious. They never fail.,2023-08-18T21:46:12.360Z,0,,103,TRUE,,,8 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURwNHZYMEtBEAE,,,,,,,Google,,115688965798502731054,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,5,This is a very solid local restaurant. The sushi is good and the real pleasant surprise is how strong the Korean selections are. Not a giant selection of alcohol but enough to tame the fire of some of the excellent spicy Korean bowls.,2023-08-08T13:08:52.282Z,0,,285,TRUE,,,8 months ago,,Dinner,,$30–50,,Dine in,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUNwcmVuTkpnEAE,,,,,,,Google,,105464885127429615466,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,5,,2023-08-04T00:17:14.551Z,0,,,FALSE,,,8 months ago,,Dinner,,$10–20,,Take out,,5,5,ChZDSUhNMG9nS0VJQ0FnSUNwcnZUWUp3EAE,,,,,,,Google,,101360741401859964854,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,4,,2023-07-30T19:06:32.996Z,0,,5,FALSE,,,8 months ago,,Dinner,,$20–30,,Take out,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUNwM0lfMER3EAE,,,,,,,Google,,115553275932347438624,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,4,"Small place, decent sized plates,",2023-07-30T19:06:17.946Z,0,,123,TRUE,,,8 months ago,,,,$10–20,,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNwM0ktUS13RRAB,,,,,,,Google,,100284333150920566218,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,5,"Delicious food, lovely outdoor seating in a brick courtyard, friendly service — love this place.",2023-07-21T01:32:40.264Z,0,,17,TRUE,,,9 months ago,,Dinner,,$20–30,,Dine in,,5,,ChZDSUhNMG9nS0VJQ0FnSURKNWRHU1JREAE,https://lh5.googleusercontent.com/p/AF1QipMkoyuNVEFEizzw5eqhd2v2B9gS6Be4ze2NbrOb=w150-h150-k-no-p,,,,,,Google,,105761346220080841457,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,5,,2023-06-19T20:59:17.544Z,0,,66,TRUE,,,10 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNKeU5QUE1REAE,,,,,,,Google,,106251555774464330554,,,,,,,,,,,,,,,,,,,,,,,
Village Sushi & Grill,2,,2023-06-18T23:24:36.410Z,0,,3,FALSE,,,10 months ago,,,,,,,4,5,2,ChZDSUhNMG9nS0VJQ0FnSUNKNE51cGNREAE,,,,,,,Google,,101930934210649141629,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,5,"Food is amazing here, not a bad place to sit down and relax either. Little on the small side and basic side but when you got great food do you need anything else other then a table and a chair.",2024-03-31T19:03:22.120Z,0,,11,TRUE,,,3 weeks ago,,Dinner,,$10–20,,Take out,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEX1p5eUtnEAE,,,,,,,Google,,103712610933197369981,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,5,,2024-03-26T01:08:46.075Z,0,,214,TRUE,,,4 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEd3NiMDFBRRAB,,,,,,,Google,,115466703207408738850,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,4,,2024-03-24T17:48:51.929Z,0,,72,TRUE,,,a month ago,,Lunch,,$10–20,,Take out,3,4,5,ChZDSUhNMG9nS0VJQ0FnSUNENUw2NkNREAE,,,,,,,Google,,110644316138340312894,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,4,Bathroom very clean. Outside parking is available . We had two boxes of small pepporni pizza it was delicious we saf down and ate . Lots of people coming in which indicated the place is good. Would return again.,2024-03-20T19:01:02.059Z,0,,4,FALSE,,,a month ago,,,,,,,3,4,4,ChZDSUhNMG9nS0VJQ0FnSUQ5czRpc01BEAE,https://lh5.googleusercontent.com/p/AF1QipPaMkiLT1T-H8EGVCq9EmJguVID6nR6MXCGmNOi=w150-h150-k-no-p,,,,,,Google,,105874219796417090975,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,5,"Love it, good pizza place",2024-03-18T21:27:12.516Z,0,,38,TRUE,,,a month ago,,,,,,,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5LWZtYUF3EAE,,,,,,,Google,,111247543906995327749,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,5,,2024-02-29T05:22:10.845Z,0,,10,FALSE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5d0tPSklBEAE,,,,,,,Google,,108261293130516219083,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,3,,2024-02-25T21:56:53.249Z,0,,32,TRUE,,,a month ago,,,,,,,3,3,3,ChdDSUhNMG9nS0VJQ0FnSURkdGZiMG93RRAB,,,,,,,Google,,112556510536367153859,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,5,"This was the first place my son and I ate at when we came to visit Boston, we were staying at a hotel right down the street. And it was the last place we ate before we left to come back home to Texas. Fantastic pizza, Friendly service, and Fair prices!",2024-02-25T20:33:14.799Z,0,,11,FALSE,,,a month ago,,Lunch,,$1–10,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSURkMVp1eU53EAE,,,,,,,Google,,117062251845837084853,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,4,,2024-02-24T03:05:25.308Z,0,,7,FALSE,,,2 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURkM3B1TVZREAE,,,,,,,Google,,108562919487117667745,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,3,,2024-02-16T00:01:26.802Z,0,,6,TRUE,,,2 months ago,,,,,,,2,2,3,ChZDSUhNMG9nS0VJQ0FnSUNkMGE2ZFh3EAE,,,,,,,Google,,109226984708768002128,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,5,"Ritchie is an angel sent by god.

Tonight I ordered a too good to go last minute. Work finished late so I was starving. But it was 10 minutes before they closed. I called to make sure they would have at least one order left before telling them I will be there in the next couple minutes.
When I got there the door was locked and they told me somebody else picked up the toogood order. I wasn’t even mad, just disappointed. But Ritchie was kind enough to offer to make me a sandwich.
I told him I would take anything.

Here I am eating one of the best chicken cutlets ever. Tomato, lettuce, onion bacon and an aoli sauce. But the secret ingredient is love. This will be my to go spot from now on. Much love brother Ritchie. If karma is really a thing, you have much blessings coming your way. Keep doing your thing",2024-02-15T02:27:08.214Z,0,,3,FALSE,,,2 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkMXN5dERBEAE,,,,,,,Google,,104621324417474965633,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,5,,2024-02-12T18:27:53.557Z,0,,10,FALSE,,,2 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNkdE56Nlh3EAE,,,,,,,Google,,108593716734387201088,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,5,,2024-02-11T23:38:00.883Z,0,,1,FALSE,,,2 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkeE15eVdBEAE,,,,,,,Google,,101018543090855295186,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,5,,2024-02-11T02:43:49.063Z,0,,2,FALSE,,,2 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNkNklMWWFREAE,,,,,,,Google,,111284877455047414041,,,,,,,,,,,,,,,,,,,,,,,
Big Daddy's Pizza & Sub Shop,5,Best place !!!,2024-01-29T04:44:12.082Z,0,,7,FALSE,,,2 months ago,,,,$50–100,Highly recommend,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUN0cE92R0xBEAE,,,,,,,Google,,100589395730250691101,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,1,"- pizza was mid; they put vegemite and Jesus in the sauce
- the manager roasted my pet bear
- some guy got slapped by the staff when he asked for cheese in his mac and cheese",2024-03-28T19:41:41.052Z,0,,15,TRUE,,,3 weeks ago,,Lunch,,,,Dine in,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUNEdnEydEdBEAE,,,,,,,Google,,102339750921713675604,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,1,,2024-03-19T00:41:09.229Z,0,,24,TRUE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5aGJPQXBBRRAB,,,,,,,Google,,101569959757475058714,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,5,"Joe helped me out professionally on my creative video and gained me 26,000,000 followers in the first 2 weeks. Highly recommend -pizza was also supercalifragilisticexpialidocious",2024-03-07T00:41:19.780Z,0,,1,FALSE,,,a month ago,,,,,,Delivery,,,,ChZDSUhNMG9nS0VJQ0FnSUM5cWVIZVRREAE,,,,,,,Google,,117413673066087184777,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,5,,2024-03-01T12:02:47.305Z,0,,28,FALSE,,,a month ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5Mkt6OFVREAE,,,,,,,Google,,105751272663744541995,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,3,,2024-02-23T03:56:36.738Z,0,,4,TRUE,,,2 months ago,,,,,,,2,3,3,ChZDSUhNMG9nS0VJQ0FnSURkeHRqd0VnEAE,,,,,,,Google,,102849833485980653752,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,5,"I love them specially at 2 am after club lol going there and get $20 tenders with fries omggg you will never regret when you have your ""pollitos"" in your hand with blue cheese and ketchup on the side please anf thank you jaja",2024-02-08T02:27:07.859Z,1,,16,TRUE,,,2 months ago,,Dinner,,$20–30,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUR0OTg2RjBnRRAB,,,,,,,Google,,110111371263075208118,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,3,,2024-01-16T17:27:03.495Z,0,,30,TRUE,,,3 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNOalk3NUFREAE,,,,,,,Google,,106637384760245549255,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,1,I just want to know why it says 24 hours when it's not. And how is this place still open? Everyone says it's a front.,2024-01-13T00:04:07.652Z,4,,12,TRUE,,,3 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNOX05hVldBEAE,,,,,,,Google,,100397726703557325961,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,1,,2023-09-21T13:14:49.653Z,0,,,FALSE,,,7 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNadjc3TXhBRRAB,,,,,,,Google,,118338340862899394827,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,1,🗑️,2023-09-10T12:25:07.053Z,1,,18,TRUE,,,7 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNaanREYVhBEAE,,,,,,,Google,,109464781661978500992,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,1,,2023-09-08T03:10:35.991Z,0,,18,TRUE,,,7 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNaaXNXTW5BRRAB,,,,,,,Google,,115410154786001527249,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,1,Waaaaaayyy over priced. Bought a pizza and small fries and a can of soda cost $53. When I called to confirm the prices of things I was yelled at on the phone and hung up on. The food was blah nothing special. The only good thing is that its open 24hrs & the only reason I'm giving it more than 1 star. NEVER AGAIN,2023-07-29T22:45:59.894Z,13,,2,FALSE,,,8 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNvZzRTUDFnRRAB,,,,,,,Google,,107741028307846869929,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,1,Please report to the better business bureau,2023-07-02T06:31:19.006Z,2,,34,TRUE,,,9 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNKOVlxWTZBRRAB,,,,,,,Google,,108170759059421809816,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,1,They take the money but never delivered the food.  Thats the worse place you can order from.,2023-04-16T04:50:02.048Z,6,,2,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURSOFB6ZElBEAE,,,,,,,Google,,113724161649684496925,,,,,,,,,,,,,,,,,,,,,,,
Regal Pizza,1,,2023-03-27T21:06:24.713Z,1,,7,FALSE,,,a year ago,,Dinner,,$20–30,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUNSdktxNlF3EAE,,,,,,,Google,,100100755486895603257,,,,,,,,,,,,,,,,,,,,,,,
Blue Star,5,,2024-04-12T23:49:30.369Z,0,,,FALSE,,,a week ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREN1lyb0t3EAE,,,,,,,Google,,102303184220598365452,,,,,,,,,,,,,,,,,,,,,,,
Blue Star,5,"This is a cute little diner! The service was friendly and fast, food was delicious, and super reasonably priced. We had a large group and had struggled to find a place with enough seating, but they got us right in and it was great!",2024-03-18T17:17:05.616Z,0,,34,TRUE,,,a month ago,,Breakfast,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5MlkyY1l3EAE,,,,,,,Google,,111856867998996192379,,,,,,,,,,,,,,,,,,,,,,,
Blue Star,2,"Selective service probably based on appearance came in And waited to be seated, and only to have to ask where if I could sit anywhere and then after Being seated, I then was automatically assumed to be taking my food to go and waited approximately 10 minutes for a menu and another 10 minutes before server asked me what I want to order food was subpar very mediocre not Worth the trip",2024-03-09T16:57:32.683Z,0,,13,FALSE,,,a month ago,,Breakfast,,$20–30,,Dine in,1,2,2,ChZDSUhNMG9nS0VJQ0FnSUM5aTVULWJ3EAE,,,,,,,Google,,112369104442853013506,,,,,,,,,,,,,,,,,,,,,,,
Blue Star,5,,2024-03-02T18:37:24.917Z,0,,5,FALSE,,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5bFBPU3lnRRAB,https://lh5.googleusercontent.com/p/AF1QipN_17nD8Jjue033p-3z95CEv6BDHCV8OCr4PZet=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMO8NFJCobb9ZaovKckqu99QSx8bVAoLLOjLkBd=w150-h150-k-no-p,,,,,Google,,106630796482734572313,,,,,,,,,,,,,,,,,,,,,,,
Blue Star,5,Excellent restaurant.,2023-12-22T20:16:27.350Z,0,,14,FALSE,,,4 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUMxaFBfTHNBRRAB,,,,,,,Google,,111342719979004091809,,,,,,,,,,,,,,,,,,,,,,,
Blue Star,4,,2023-12-04T13:26:18.058Z,0,,45,TRUE,,,4 months ago,,,,,,Dine in,4,4,4,ChZDSUhNMG9nS0VJQ0FnSURsai1fM1p3EAE,,,,,,,Google,,111828979853301532398,,,,,,,,,,,,,,,,,,,,,,,
Blue Star,5,the definition of a neighborhood diner.,2023-11-25T18:21:25.088Z,0,,14,FALSE,,,4 months ago,,Breakfast,,$10–20,,,5,4,5,ChdDSUhNMG9nS0VJQ0FnSUNsdzVQVTZ3RRAB,,,,,,,Google,,108013528133754173610,,,,,,,,,,,,,,,,,,,,,,,
