text,reviewId,city,lan
Just the best,ChdDSUhNMG9nS0VJQ0FnSUNEbTRxUnZnRRAB,Atlanta,en
"First time in and trying arepas and although the taste of the yucca arepas is so unique that some may find it more interesting than delicious, I still enjoyed it. Probably more than the meal I enjoyed the customer service. They were freakishly kind for atlanta service standards. So personal, attentive, & warm….which is probably the basis for my review. They have house made sauces, sandwich freebies, & vegan options.

I wished the portions were larger and there was a sign on building because without it you’ll certainly miss it.

Overall do recommend",ChdDSUhNMG9nS0VJQ0FnSUQ5dUtyQjdnRRAB,Atlanta,en
"Am I the only one who thinks of Bob’s Burgers when I visit this place?  The husband/wife team always find a way to mention the kids. There’s a tangible passion for the food. And there’s seldom a wait even though “Pesto’s” next door is cranking out “jalapeño poppers” to the masses.  All they need is an “arepa of the day” board.

Now for the food …. It’s delicious!!! And a little different from what you’ll find anywhere else. My wife has celiac and is also vegan. She LOVES a dedicated gluten free facility with plenty of options.",ChdDSUhNMG9nS0VJQ0FnSURkOGF1YXZBRRAB,Atlanta,en
"This is a place worth returning to eat at.  Having Celiac disease makes traveling and eating out safely quite difficult.   I also have a high sensitivity to gluten (my dog has to be gluten free) soI often suffer on trips.  My husband looks for places that st least indicate Gluten-free options.  Well,  this find is a gem.  Absolutely no issues after eating here.  Full but not the heavy feeling after eating a sandwich and the most deceptive gluten-free macaroni. We will be back.
(P.s.  owners amd staff being knowledgeable and friendly are just a bonus!)",ChdDSUhNMG9nS0VJQ0FnSUR0MU0tbjlRRRAB,Atlanta,en
"I was so excited about trying this place, but unfortunately, I didn’t get the opportunity to. The woman behind the counter wouldn’t let me get a word in edgewise. I found her to be quite rude and condescending as she was explaining the menu, which I told her that I had already looked at online to familiarize myself with. Im already familiar with vegan cuisine, which I’ve been eating and preparing since the 1980s. I feel like there’s a lot of cultural appropriation going on here and that’s not cool either but be that as it may, someone needs cultural/ethnic sensitivity training to go along with the food. The decor and space is nice and bright, a little awkwardly shaped but they seem to be making best of the space. Note to self: any time AAVE is being used in the menu and advertising, caveat emptor.",ChZDSUhNMG9nS0VJQ0FnSUR0bExueEJREAE,Atlanta,en
"Really could not ask for better food or service.

First timers will get to sample their different fantastic sauces.

The food was 10/10
Practically no wait at all, all was made to order.

The staff are beyond phenomenal and friendly as can be.

If you are in the area it is a must try!",ChdDSUhNMG9nS0VJQ0FnSUNOczZXMjNRRRAB,Atlanta,en
"Great food!  Great vibes!  Gluten, nut and dairy free...",ChZDSUhNMG9nS0VJQ0FnSUNSdXRQZmZBEAE,Atlanta,en
"I try to visit this place as often as I can for lunch or dinner, as my schedule allows! It is such a wonderful treat to have in the ATL area. Being able to eat here without the worry of allergen cross contamination AND have amazingly delicious food is a huge gift. The prices are reasonable considering all the considerations made for diets (they're dairy, nut, soy, and gluten free) and the menu has several options, including vegan options. Each item I have ordered has blown my socks off.

The indoor seating space is a little small, but there is also outdoor seating.

I highly recommend this place. I've taken a number of friends here just because I love this place so much. Try it out if you haven't! I really don't think you'll be disappointed. ",ChdDSUhNMG9nS0VJQ0FnSURoc3B6Ml93RRAB,Atlanta,en
10/10 arepas—the sauce is so good! A great local business to support a must go in Atlanta for anyone with a gluten intolerance and would still recommend to everyone else,ChZDSUhNMG9nS0VJQ0FnSUQxZzZfakVBEAE,Atlanta,en
Horrible experience. Paid 20 to park.. got inside and it's dudes walking around LITERALLY in their boxers dancing with each other.. anyways got 2 drinks costed 40 bucks because they add a mandatory 20% tip.. I FINALLY get seated after asking 3 times..NOONE came to serve my table after an hour of waiting. To top it off the next day SOMEONE adds themselves an additional $5 tip so those 2 trash drinks cost me $45 bucks. Never going back. They DO NOT ANSWER THE PHONE EITHER. Beware.,ChZDSUhNMG9nS0VJQ0FnSUNqLVlMa0h3EAE,Atlanta,en
"Food very good service girls tend to cater to male customers in my opinion, the 3 times I've been there",ChZDSUhNMG9nS0VJQ0FnSUNqc3RXY0RnEAE,Atlanta,en
"Ebony  was our waitress! Beautiful woman. Great personality and great service! Music was good. Played music for all adult ages! But Dj could get more personality.  Rooftop was spacious and great crowd not to crowded just right to dance, eat and enjoy",ChdDSUhNMG9nS0VJQ0FnSUREOTdmQ3p3RRAB,Atlanta,en
"Parking 
Food
Vibe
Prices
Waiter
Clean
& the Dj understood assignment.
Definitely a gem & go to for me!",ChdDSUhNMG9nS0VJQ0FnSUNEblphUjh3RRAB,Atlanta,en
"Lit lit lit, the bartender was amazing, great personality, service and everything. The energy from the other customers blew me away. When karaoke got started everybody sang with each other and gased up everyone singing. It was a great time, and i would definitely recommend Vision Lounge when you are in ATL!",ChZDSUhNMG9nS0VJQ0FnSUNEbE52YmVREAE,Atlanta,en
Kieasi top tier service and vibes . Good food,ChRDSUhNMG9nS0VJQ0FnSUM5M3E4dBAB,Atlanta,en
vision is one of my favorite places to be whether it’s for happy hour during the week or the party on the weekends. Food is 10/10! I had the lamb chops & they were some of the best I’ve had in ATL. Service is 10/10 sit at the bar and ask for Kiasi she’s my favorite. Drinks and ambiance 10/10. I go weekly and haven’t been disappointed yet.,ChdDSUhNMG9nS0VJQ0FnSUM5M3R1TzR3RRAB,Atlanta,en
"The bartender added a tip even though I scratched out the additional tip section. I tried calling the location, but no one answered. The service at the bar was horrible. Why would they care when there's an automatic 20% service fee for everything? My drink was oddly strong, and I always order the same drink at clubs and lounges. The only positive part of the night was the DJ. To get a seat, they force you to spend $300 on a cheap bottle. The area is also small.

USE CASH YOU WILL GET SCAMMED BY THE BARTENDER AND WAKE UP TO A UPDATED TIP. CONTACTED MY BANK ASAP",ChZDSUhNMG9nS0VJQ0FnSUM5MUt1dVpBEAE,Atlanta,en
"Ok I won't fault the place for the environment. It is more geared for the younger crowd or someone into a more excitable scene. The music, the hookah, and drinks along with the occasional weed smoking is definitely for a specific crowd. Now when it comes to the food, I give that full 5 stars. I was impressed. I had the lobster sliders with the salmon bites as an appetizer. They were AMAZING. The sauce, ugh I could not stop dipping my fries in. I was drawn to this place because of a Google search and the pictures of the food looked great. Now when you actually try it..... . The chef that day deserves a raise. The bun the lobster sliders were on was not hard, but like crisp and soft. The lobster was not chewy or felt over cooked. It was just right. I highly recommend grabbing a bite from here.",ChdDSUhNMG9nS0VJQ0FnSURkMzdYYV9BRRAB,Atlanta,en
"Food was just ok. Drinks were not as strong as the price would have you think. Valet only parking so I would uber here, if you can. Apparently sometimes there is a cover fee to get in - I definitely would not pay that...seems like this place attracts more of an older crowd.",ChZDSUhNMG9nS0VJQ0FnSURkaUtfSkdBEAE,Atlanta,en
"Love it here! The ambiance is on point as well as food, drinks and service. No complaints at all. I will be returning soon.",ChdDSUhNMG9nS0VJQ0FnSUNqNXU2aHpRRRAB,Atlanta,en
For some reason every time I go there with my husband. The hostess are always unfriendly and not happy      Servers are great.    Food is over the top delicious,ChdDSUhNMG9nS0VJQ0FnSUNqckxtWG13RRAB,Atlanta,en
"I was excited to try Pasha for the first time after hearing great things. Unfortunately, during my friend's birthday celebration, we encountered two roaches. The manager seemed unconcerned until we showed him a video. They did discount the birthday girl a little after we asked. (which was only $29 off.) This experience was disappointing and unsettling. I won't be returning.",ChdDSUhNMG9nS0VJQ0FnSURENzdTU3NRRRAB,Atlanta,en
sit with sara she was great. def coming back.,ChdDSUhNMG9nS0VJQ0FnSUREbmRDXy13RRAB,Atlanta,en
Had an amazing time here a couple months ago and made sure to take down my servers number if i'd be back. Reached out to her when I arrived and she let me know she no longer works there. That should have been a sign to leave tbh because the experience this time around was COMPLETELY different. Not only was our server a nightmare but the manager was as well. The table behind us was dealing with the same issues we were. I guess they only keep the servers who are terrible at their job.,ChZDSUhNMG9nS0VJQ0FnSUREeDltVU9nEAE,Atlanta,en
Horrible customer service.. My boyfriend and I decided to go to Atlanta for the weekend. We decided to try this place out for dinner. We pulled up to valet and asked where there a dress code. A guy came up to the car and informed us we could stay at least a hour and 10mins due to dress code. We came in and sit down. We noticed several guys with tennis shoes and tshirt on with basketball cap. The food had no flavor. The drinks was weak. The waitress was nice. Never again.,ChdDSUhNMG9nS0VJQ0FnSUREdmNDQXBnRRAB,Atlanta,en
"Spent the night with Sara, great music, great vibes.",ChdDSUhNMG9nS0VJQ0FnSUREM2J6QzJBRRAB,Atlanta,en
"sat with sara, the sweetest girl. food was good, music was good, coming back for my birthday. def come see pasha!!!",ChZDSUhNMG9nS0VJQ0FnSUREblliN0pnEAE,Atlanta,en
Had a great time here on my birthday. Food and vibes were great.  My waitress Ezgi was amazing! Definitely ask for her when you go.,ChZDSUhNMG9nS0VJQ0FnSUREbHR5dlNnEAE,Atlanta,en
"Worst security and valet service ever. My car along with about 20 other customer cars got broken into and robbed right in front of the restaurant! We paid valet $20 plus tip to secure our vehicle, when we were ready to leave valet brought my car out with a busted window and proceeded to say he had no explanation and they “didnt see it happen” but my car was parked right in front where they stood all night. We then noticed that several other cars had gotten broken into as well. How did nobody see anything and there is valet and security outside 24/7. Definitely an inside job. Wont be returning.",ChdDSUhNMG9nS0VJQ0FnSUREcHE3VTlRRRAB,Atlanta,en
"Love the food portion sizes. It’s always consistent. Good, food and drinks. Food always arrives fast. Been going here since they first opened! Still a great time!",ChdDSUhNMG9nS0VJQ0FnSUREbXZfeDR3RRAB,Atlanta,en
This place was worth the money! The rice is banging! The salmon is plentiful. The lamb chops could’ve been a lil bit more tender but the taste was good. I would suggest this place to others!,ChdDSUhNMG9nS0VJQ0FnSUREX0tDVXFRRRAB,Atlanta,en
Came for a birthday and had a great time. Ask for Sara!!!,ChZDSUhNMG9nS0VJQ0FnSUREMVBhZEZnEAE,Atlanta,en
Always good,ChdDSUhNMG9nS0VJQ0FnSUNqN3FHal93RRAB,Atlanta,en
Great brunch spot that also serves alcohol. Liquor dispenser just renewed. Cozy spot.,ChdDSUhNMG9nS0VJQ0FnSURkaWN1d3RRRRAB,Atlanta,en
It was the perfect place for the breakfast I was having with a business associate. It was quiet and the service was great. The food was exactly what I wanted.,ChdDSUhNMG9nS0VJQ0FnSUNkaExfWGxnRRAB,Atlanta,en
Lovely setting and wonderful food,ChZDSUhNMG9nS0VJQ0FnSUMxLUlYV1VBEAE,Atlanta,en
