title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13
Beaudevin,1,,2022-12-26T23:48:54.197Z,0,,2,FALSE,,,a year ago,,Dinner,,,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUNCdnZMY3hRRRAB,,,,,Google,,112542018162101707197,,,,,,,,,,,,,
Beaudevin,3,,2022-12-18T19:39:29.052Z,0,,271,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNCak5UeXFnRRAB,https://lh5.googleusercontent.com/p/AF1QipN2WGKT7WFasukOARVh4hnZC5xDbR6pO7UbtLGc=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOOW7WZjOOIUh8lBdmIPSbZGR1YT9rt-WFIgttn=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNsUaR0JcSHsKOdbOUnNEjbsPvNXpuqiUVIzh-c=w150-h150-k-no-p,,Google,,101286268506048141754,,,,,,,,,,,,,
Beaudevin,1,"Horrible customer service staff is not friendly at all. I went for a cuppa coffee and one of their butter chicken samosas. After I told the employee the coffee is like water can you make a little stronger? I didn’t mind to pay the difference, but I employee acted like I try to get more out of my money he tells me I’m holding up his line and complaining about something that is not a big deal I said buddy the coffee taste like water and it’s horrible. Can you make a little bit stronger he said it will be a charge I said I don’t mind he gave me a rude service with a very bad attitude and you tell me I know what you’re trying to do and I said what am I trying to do , then he didn’t said anything. Also, they spec you to give them tip on every transaction you go in there they have a tip basket sitting in the front after being so expensive they spec you to give them tip. They only nice to the people who gave them tip are experiencing never going again first time and the last time.",2022-10-31T23:42:42.293Z,0,,6,FALSE,,,a year ago,,Lunch,,$10–20,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUMteXVUNk13EAE,,,,,Google,,115387655982113070674,,,,,,,,,,,,,
Beaudevin,1,,2022-10-10T02:18:16.019Z,0,,1,TRUE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURldG9fWEVnEAE,,,,,Google,,102657355995232076666,,,,,,,,,,,,,
Beaudevin,1,"No food, overpriced mediocre wines, overworked bartender.   Will never return",2022-09-19T21:49:23.805Z,0,,5,FALSE,,,a year ago,,Other,,$20–30,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUNlMVlhNlJBEAE,,,,,Google,,103919561276195233824,,,,,,,,,,,,,
Beaudevin,5,,2022-08-18T12:39:12.224Z,0,,2,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR1NnZQaURREAE,,,,,Google,,101780458028365182585,,,,,,,,,,,,,
Beaudevin,5,,2022-08-05T21:06:55.888Z,0,,41,TRUE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN1czVQM0JnEAE,,,,,Google,,113489091334976640564,,,,,,,,,,,,,
Beaudevin,1,,2022-08-05T04:13:17.007Z,0,,12,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN1bzRXcGpRRRAB,,,,,Google,,111883539578127265572,,,,,,,,,,,,,
Beaudevin,5,,2022-08-04T20:25:31.488Z,0,,97,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN1dzhMcnlnRRAB,,,,,Google,,108092825083417663790,,,,,,,,,,,,,
Hot Dog Express,3,I had pizza. It was eh even for airport food,2024-02-21T13:23:13.549Z,0,,15,TRUE,,,2 months ago,,,,,,,4,3,4,ChZDSUhNMG9nS0VJQ0FnSURkek02d2RnEAE,,,,,Google,,104895320997665488901,,,,,,,,,,,,,
Hot Dog Express,5,,2024-02-15T20:31:41.299Z,0,,8,FALSE,,,2 months ago,,Lunch,,$1–10,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkNGRiSmlRRRAB,,,,,Google,,118264930017961811515,,,,,,,,,,,,,
Hot Dog Express,5,,2023-11-16T18:11:37.164Z,0,,7,FALSE,,,5 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNsdXRINERREAE,https://lh5.googleusercontent.com/p/AF1QipNkb_XAkKI9_4n7dbigZ_LGXmwa-KcCALfkl9rM=w150-h150-k-no-p,,,,Google,,113294267172293791284,,,,,,,,,,,,,
Hot Dog Express,5,They woman working there was great! Super nice and the hot dog was great. 8am is not too early for a jumbo Vienna beef dog.,2023-09-15T13:10:35.835Z,0,,10,FALSE,,,7 months ago,,,,$1–10,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNaamV1UVBBEAE,,,,,Google,,108372026593462623817,,,,,,,,,,,,,
Hot Dog Express,2,The pizza was so disappointingly bad,2023-08-17T23:41:56.728Z,0,,37,TRUE,,,8 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURwM01UQ1pREAE,,,,,Google,,114082958453696781461,,,,,,,,,,,,,
Hot Dog Express,5,,2023-07-30T23:31:33.644Z,0,,335,TRUE,,,8 months ago,,Lunch,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNwdlBfOVN3EAE,https://lh5.googleusercontent.com/p/AF1QipN9JyNMdK9eYxxoguOtiRh_gi2gzcoJLCpBhd2a=w150-h150-k-no-p,,,,Google,,116689483032987793673,,,,,,,,,,,,,
Hot Dog Express,5,Perfect before a flight.,2023-06-30T20:21:02.537Z,0,,39,TRUE,,,9 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNKdWJfQi1RRRAB,,,,,Google,,110691153368161687490,,,,,,,,,,,,,
Hot Dog Express,3,Fine for what it is. Hot dog tastes all beef.,2022-09-14T23:20:55.776Z,0,,11,TRUE,,,a year ago,,,,,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUNlM3E3emZREAE,,,,,Google,,105162482507081899269,,,,,,,,,,,,,
Hot Dog Express,2,This is definitely something you eat with your eyes and not so much your mouth. Looks better than it tastes. It wasn’t awful. I was here for a layover thought this would have been a good chance to try out a deep dish pizza. Save your money and wait till you get to the city I guess.,2022-08-22T21:23:50.672Z,1,,44,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR1a2RpR3ZRRRAB,https://lh5.googleusercontent.com/p/AF1QipMGljjI50y0OoSanXUaCSEDOBbyliD2hyyW0gyV=w150-h150-k-no-p,,,,Google,,107302602544710530636,,,,,,,,,,,,,
Hot Dog Express,5,"The Chicago style special, with a hot dog, pop, and chips definitely hit the spot before my flight. The Chicago-style dog with a poppy seed bun and a pickle, tomato, relish, onions, jalapeño peppers, and of course mustard, was delicious. I was tempted to go after one of the pizzas too but resisted.",2022-08-10T00:34:36.532Z,0,,173,TRUE,,,a year ago,,Dinner,,$10–20,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN1MzdPRlp3EAE,https://lh5.googleusercontent.com/p/AF1QipPaEA92H4FZ1Iq6C2gLGI_cvcbiDBSF9DzjWWNQ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNEpHfBB8i-Az-Cfh05YpOSnic-UWV_71BSk66D=w150-h150-k-no-p,,,Google,,115084644092577250008,,,,,,,,,,,,,
Hot Dog Express,2,The Uno pizza is not good,2022-07-11T16:03:49.827Z,1,,390,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURPcmZtaTF3RRAB,,,,,Google,,116144348476558805441,,,,,,,,,,,,,
Hot Dog Express,5,Quick service. Fresh hot dogs with good toppings.,2022-06-20T14:26:14.659Z,1,,1275,TRUE,,,a year ago,,Brunch,,$1–10,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUNPbTVQZ1l3EAE,,,,,Google,,104345778210019956146,,,,,,,,,,,,,
Hot Dog Express,5,"Must try hotdog in Chicago, best hotdog I have had in years for sure! Chips tasty and pizza looked awesome. Have to wait for my flight so I may go grab the pizza next! Awesome meal",2022-04-13T22:10:20.326Z,1,,8,FALSE,,,2 years ago,,Dinner,,$10–20,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUMydEtmdjJRRRAB,https://lh5.googleusercontent.com/p/AF1QipMkMgBx7HoNpDVF-5g0F5jWmEVXPqKYaw0_G7QF=w150-h150-k-no-p,,,,Google,,104029018497418924394,,,,,,,,,,,,,
Hot Dog Express,5,"hot, fresh, fast",2021-10-22T19:42:53.078Z,0,,114,TRUE,,,2 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNHN0tfd21BRRAB,,,,,Google,,103244471951126716162,,,,,,,,,,,,,
Hot Dog Express,5,Great hotdogs...buns unbelievably soft with the poppy seeds...hotdogs have the natural casings...great crisp bites...love this place!!!,2021-08-02T14:37:26.092Z,0,,15,FALSE,,,2 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNhZ2MzQzdnRRAB,,,,,Google,,103660469489825350731,,,,,,,,,,,,,
Chicago Style Hot Dogs,3,,2024-02-19T06:29:53.584Z,0,,69,TRUE,,,2 months ago,,,,,,,,3,,ChZDSUhNMG9nS0VJQ0FnSUNkMS1tRWF3EAE,,,,,Google,,105226452002726389769,,,,,,,,,,,,,
Chicago Style Hot Dogs,2,The hotdog wasn't as flavorful as I had imagined.,2024-01-26T03:04:02.849Z,0,,132,TRUE,,,2 months ago,,Dinner,,$1–10,,Dine in,3,2,4,ChZDSUhNMG9nS0VJQ0FnSUROeTg3ZUp3EAE,https://lh5.googleusercontent.com/p/AF1QipM5V4FUz6pWqLnUdJsFr1lrmP8dJWvzOUh5j914=w150-h150-k-no-p,,,,Google,,106435018025395531650,,,,,,,,,,,,,
Chicago Style Hot Dogs,1,"I went here based on one review that said there were vegan options. It is January 2024 & there are zero vegan options. Just for anyone curious - Chicago airport continues to have overpriced lack of options on food. Vegetarians will have no problem finding things but even the Minneapolis airport has a ton of vegan options. If you are vegan, your main option in Chicago airport is Jamba juice or the farmer fresh vending machine in B.
I'm sure their hot dogs are fine. I didn't have a bad experience or anything but Google reviews should update because this is just a basic bodega hot dog stand.",2024-01-10T21:22:22.432Z,0,,11,FALSE,,,3 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQxNzh6bTV3RRAB,,,,,Google,,113915710837730274011,,,,,,,,,,,,,
Chicago Style Hot Dogs,5,,2023-12-28T18:06:19.718Z,0,,39,TRUE,,,3 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMxeHZicWp3RRAB,,,,,Google,,105719148785212635562,,,,,,,,,,,,,
Chicago Style Hot Dogs,2,About as good as you'd expect. Which unfortunately isn't very good. I got the deep dish cheese since it was the only thing available that was ready (not a big line). Seems like the crust was doughy. Could stand to adjust their Quiznos style pizza cooker.,2023-09-03T17:41:58.257Z,0,,137,TRUE,,,7 months ago,,Lunch,,$10–20,,Take out,3,2,3,ChZDSUhNMG9nS0VJQ0FnSUNaMkpUeE93EAE,,,,,Google,,112973497669926320025,,,,,,,,,,,,,
Chicago Style Hot Dogs,5,Amazing service and the place is wonderful,2023-07-10T22:22:35.623Z,0,,69,TRUE,,,9 months ago,,,,,,,3,4,5,ChdDSUhNMG9nS0VJQ0FnSURKaElHY3ZnRRAB,,,,,Google,,106383453583288810974,,,,,,,,,,,,,
Chicago Style Hot Dogs,1,Rude Cashier and Bad customer service.,2023-05-11T13:21:15.033Z,0,,20,FALSE,,,11 months ago,,Lunch,,$1–10,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUN4MUpYWktREAE,,,,,Google,,104612287579265850738,,,,,,,,,,,,,
Chicago Style Hot Dogs,1,I've been to airports all over the world and O'Hare is by far the absolute worst airport i have ever had the misfortune to visit. Terminal 5 to London and there's no food. There's a few outlets here and all but one selling Mexican are all closed as they've run out of food. The service from the airport staff is slow and lazy and at times rude. The duty free shop is tiny and hardly sells anything. There's a Hudson's general store type shop that's just about sold out and there selling two dry slices of bread with 3 slices of ham and a slice of cheese for $14.00. An absolute rip off. I will never connect here ever again and cannot wait to get out of here. Only leaving 1 star because i have to give it something.,2022-11-07T01:09:57.980Z,2,,14,TRUE,,,a year ago,,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUMtOGVfX0VnEAE,,,,,Google,,104570976588694102419,,,,,,,,,,,,,
Chicago Style Hot Dogs,4,"The deep dish pizza turned out to be pretty much regular pizza with a bunch of dry bready crust, but it was fine.",2022-11-05T00:14:08.511Z,1,,121,TRUE,,,a year ago,,Dinner,,$10–20,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUMtM3FieG5BRRAB,,,,,Google,,105046328782598952877,,,,,,,,,,,,,
Chicago Style Hot Dogs,1,I thought it’s classic Chicago hot dog. I walked all the way from terminal 3 to 2. It turns out an express,2022-07-27T15:51:32.306Z,2,,4,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN1bHNXa1J3EAE,,,,,Google,,103253261138839561289,,,,,,,,,,,,,
Chicago Style Hot Dogs,5,The E and F wing of O’Hare airport is a vegan desert. So when we happened upon a whole bunch of vegan options at Chicago Style Hot-Dogs Kiosk located at gate ~E10. Thé options are plenty of cold noodles with tofu and or vegan chicken.,2022-06-07T02:16:43.230Z,0,,198,TRUE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNPcXBUOVpREAE,https://lh5.googleusercontent.com/p/AF1QipNyxohaj9idQp-WelE0OmZcz2WOi4YFUdo7i8mR=w150-h150-k-no-p,,,,Google,,117938705017758518517,,,,,,,,,,,,,
Chicago Style Hot Dogs,5,,2022-03-24T18:37:27.286Z,0,,1,FALSE,,,2 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURXN3R6ajV3RRAB,,,,,Google,,114470832224010750968,,,,,,,,,,,,,
Chicago Style Hot Dogs,5,Excellent dogs for an out-of-towner.,2022-02-09T03:33:55.365Z,0,,93,FALSE,,,2 years ago,,Dinner,,$10–20,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSURtaV9MNjJ3RRAB,,,,,Google,,117579251255833520505,,,,,,,,,,,,,
Chicago Style Hot Dogs,1,"Tues 800PM and is closing down, had taste for a hot dog but says only had pizza available is that alright .. well, no it's not.. sorry, was craving hotbdog b4 going back home to WI .. total disappointment",2021-10-27T01:15:17.846Z,1,,12,TRUE,,,2 years ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNHdXFHR2FBEAE,,,,,Google,,102413513319121836735,,,,,,,,,,,,,
Chicago Style Hot Dogs,5,,2021-10-18T08:14:03.570Z,0,,6,FALSE,,,2 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNHOE5qSnFBRRAB,,,,,Google,,116421000662492417069,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,3,,2024-04-13T21:54:47.071Z,0,,1,FALSE,,,a week ago,,,,,,,2,3,3,ChZDSUhNMG9nS0VJQ0FnSUREazZQT09REAE,,,,,Google,,115236140762981369835,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,5,Best pizza in Chicago hands down. Grew up eating this so it will forever be my favorite spot.,2024-04-13T16:29:21.985Z,0,,15,TRUE,,,a week ago,,Dinner,,$20–30,,Take out,,5,5,ChZDSUhNMG9nS0VJQ0FnSUREby03N0d3EAE,https://lh5.googleusercontent.com/p/AF1QipP-bHMMEjm_06wD7FceTTi4rXGss4U1Z1YVIWVF=w150-h150-k-no-p,,,,Google,,112851868813994899352,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,5,The best pizza on the south side imo. Love this place been going since I was a lil kid,2024-04-11T17:15:18.608Z,0,,2,FALSE,,,a week ago,,Dinner,,$30–50,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREdVptTV9BRRAB,,,,,Google,,105828347241291671576,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,5,,2024-04-07T23:40:21.993Z,0,,189,TRUE,,,2 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREeXVQVUhBEAE,https://lh5.googleusercontent.com/p/AF1QipPlTv52HE24u9edEa6ZOOzgz_5zfjNNvS2gxr9b=w150-h150-k-no-p,,,,Google,,117588715849893133850,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,5,,2024-03-21T11:53:34.133Z,0,,1,FALSE,,,a month ago,,Dinner,,,,Dine in,4,5,3,ChZDSUhNMG9nS0VJQ0FnSUQ5MjZLZlRBEAE,,,,,Google,,110828030717053770456,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,1,,2024-03-16T21:06:45.376Z,0,,,FALSE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ5enBiSWRBEAE,,,,,Google,,105524115135279207080,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,3,"It's okay. Messed up my daughter's order. Must not have heard what she said but also didn't verify what she asked for. $115 for 4 people. Add tip and it's up there. Not sure if it's actually worth that but we weren't disappointed, except for my daughter. We weren't amazed either.",2024-03-15T18:45:18.169Z,0,,43,TRUE,,,a month ago,,,,$30–50,,Dine in,4,3,3,ChdDSUhNMG9nS0VJQ0FnSUQ5MnNfZTNRRRAB,,,,,Google,,117398083959263907026,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,4,"I have been going there for 30 years everything I have tried over the years has been great! The pizza sauce is sweet so it's not for everyone but I highly recommend it.
Frank the owner is one of the nicest down to earth guys you will ever meet. The atmosphere is old school but comfortable.",2024-03-13T02:09:28.532Z,0,,12,FALSE,,,a month ago,,Dinner,,$20–30,,Dine in,3,4,4,ChZDSUhNMG9nS0VJQ0FnSUQ5Mkpmb2V3EAE,,,,,Google,,116203052730491783509,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,2,"First time and last time.  Med sausage pizza thru run down carry out area was 35.00 .   I was surprised at bill and said wow, its only a med sausage, you got the right order, gave me a bottled pop free.  Sauce was sweet, sausage was small pieces.  Much better elsewhere.",2024-02-21T10:11:07.617Z,0,,86,TRUE,,,2 months ago,,Dinner,,$20–30,,Take out,1,2,2,ChZDSUhNMG9nS0VJQ0FnSURkOUxxX0F3EAE,,,,,Google,,111864649695456689625,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,5,Best pizza ever,2024-02-15T01:13:28.938Z,0,,4,FALSE,,,2 months ago,,Lunch,,$10–20,,Take out,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkbG9iN2hnRRAB,,,,,Google,,104698234263083720557,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,5,,2024-01-30T03:08:05.794Z,0,,6,FALSE,,,2 months ago,,Lunch,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUN0MnN5eDVnRRAB,,,,,Google,,102869341708325957127,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,1,"Go to the 95th location!!!!!
Denied me paying over the phone after they denied my brother who I sent with my card to pay. The worker over the phone hung up while I was asking a simple question and stated “we’re closing” then hung up. If you aren’t closed and I ordered wait for me to talk. The food is also not worth the effort so never again you should really work on your people skills. And check the account I usually give great reviews but this was by far some of the worst customer service . Do Better!",2024-01-21T03:03:17.528Z,1,,37,TRUE,,,3 months ago,,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUROb3BMU0RREAE,,,,,Google,,105290073819191699337,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,2,"I'm a Long time customer to this location. Love the food but after tonight,  they lost a customer. Ordered a medium pizza with bbq wings. They sent regular wings with hot sauce on the side. I called back and the option were a refund or an exchange. I asked for refund and they were going to come pick up the wings. Perfectly find with me.  However, the gentleman on the phone started to joke around on the phone while I was giving my information. He even had the the nerve to compare me to previous customers that tried to rip them off. Good food will never be worth disrespect and poor customer service.",2024-01-13T00:21:26.222Z,1,,24,TRUE,,,3 months ago,,,,,,,1,4,1,ChdDSUhNMG9nS0VJQ0FnSUNOX0tuSnBBRRAB,,,,,Google,,116932152845087252947,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,4,The pizza was amazing. The customer service was very pleasant. The pizza was so delicious I went back the next day and ordered the same exact thing. My only complaint is I was charged different prices for the exact items one day apart. I was so confused.,2024-01-11T15:11:42.263Z,0,,79,TRUE,,,3 months ago,,Dinner,,$20–30,,Take out,3,5,5,ChdDSUhNMG9nS0VJQ0FnSUNOaUpUaHBBRRAB,,,,,Google,,100147655825642124708,,,,,,,,,,,,,
Palermo's of 63rd Pizza and Restaurant,5,"This is a neighborhood favorite of our family. Their stuffed is awesome, with its slightly sweet sauce. Mm mm good! The thin crust is also delicious. And if you like chicken marsala, they have the best in my opinion. Give them a try. Frank, the owner, would love for you to try them.",2024-01-08T03:04:42.079Z,1,,33,TRUE,,,3 months ago,,Dinner,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQxaWNUSkZBEAE,,,,,Google,,102612207014477228670,,,,,,,,,,,,,
El Chisme Express,4,,2024-04-14T21:38:04.022Z,0,,2,FALSE,,,a week ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSURELTh2aDJ3RRAB,,,,,Google,,111605510735569260656,,,,,,,,,,,,,
El Chisme Express,5,No eh ido pero disen q allí ay ratas cucarachas y q no limpian según pero no creo,2024-04-11T22:31:44.953Z,0,,1,FALSE,,,a week ago,,,,,,,5,1,3,ChZDSUhNMG9nS0VJQ0FnSUREaGZIblVBEAE,,,,,Google,,109388203461589310809,,,"I haven't been but they say that there are rats and cockroaches there and that they don't clean it, but I don't think so.",,,,,,,,,,
El Chisme Express,5,Chicken flautas Chicken. Soup and everything  is really  good,2024-04-09T19:57:01.603Z,0,,77,TRUE,,,a week ago,,Brunch,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREbnBDVHp3RRAB,,,,,Google,,109781218514242486951,,,,,,,,,,,,,
El Chisme Express,4,Buena calidad todo,2024-04-04T15:13:45.930Z,0,,2,FALSE,,,2 weeks ago,,,,,,,5,,5,ChdDSUhNMG9nS0VJQ0FnSUREMEpYQ3RnRRAB,,,,,Google,,106508716291090836447,,,Good quality everything,,,,,,,,,,
El Chisme Express,1,"Me gusto el arroz y frijoles y la salsa es muy buena……
Perooooo no me gusto el pollo de hecho parece que fue de los pollos que venden en pete’s FM.o Walmt a mi gusto estaba malo,pero es a gusto de cada quien.pague Casi $37 pero la verdad no nos gusto!",2024-04-02T22:53:49.187Z,0,,5,FALSE,,,2 weeks ago,,,,,,,,1,,ChdDSUhNMG9nS0VJQ0FnSUNEbDRlTmtnRRAB,,,,,Google,,110723773811002313558,,,"I liked the rice and beans and the sauce is very good……
But I didn't like the chicken, in fact it seems like it was one of the chickens they sell at Pete's FM. In my opinion it was bad, but it's up to everyone. I paid almost $37 but the truth is we didn't like it!",,,,,,,,,,
El Chisme Express,1,"I just gave a call to inform them that the chicken I ordered was so bad dry and with bad taste, I believe it was from yesterday. I been their customer for a long while now and I can tell the difference between a roast chicken from a day before and a one from today. The lady that answered swore that they don’t do that she did not even let me talk  , it was rude of her side because we are customers we pay for a good service at the end she hung the phone on me.",2024-03-01T20:29:25.004Z,0,,1,FALSE,,,a month ago,,,,,,,,3,1,ChdDSUhNMG9nS0VJQ0FnSUM5LU5Xemt3RRAB,,,,,Google,,107398374465242304179,,,,,,,,,,,,,
