title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking space,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,,,,,,,
BurgerIM & Krispy Krunchy Chicken,5,Food was delicious,2023-08-22T01:58:12.423Z,0,,15,FALSE,,,8 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURwanBYSFhBEAE,,,,,,Google,,101701973601070639028,,,,,,,,,,,,,,,,,,,
BurgerIM & Krispy Krunchy Chicken,1,The food is horrible! They just threw my food in a paper bag. Not only was it horrible it was incorrect I will not be ordering again,2023-08-10T21:35:34.610Z,3,,35,FALSE,,,8 months ago,,Dinner,$10–20,,Delivery,,1,,ChdDSUhNMG9nS0VJQ0FnSUNwbTVxWTdBRRAB,,,,,,Google,,109921775948335366793,,,,,,,,,,,,,,,,,,,
BurgerIM & Krispy Krunchy Chicken,5,They have the best selection of burgers and there fried chicken are nice juicy filled with flavors that stimulates the taste buds the best that I have tasted! EXCELLENT,2023-08-05T07:29:25.665Z,0,,25,FALSE,,,8 months ago,,,,,,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNwb2EzanpnRRAB,,,,,,Google,,115172818025896265281,,,,,,,,,,,,,,,,,,,
BurgerIM & Krispy Krunchy Chicken,5,Nice little spot to stop in get a quick bite and roll. Service is pretty fast..,2023-07-29T03:57:48.026Z,0,,11,FALSE,,,8 months ago,,Lunch,$10–20,,Take out,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNwNUpqOUFREAE,,,,,,Google,,103115045729813017379,,,,,,,,,,,,,,,,,,,
Bistro Bis,2,"My up charges were about half the cost of the meal. Feels like bait and switch on the menu prices. We ordered two of the soups and were charged extra as apps for entres. A forced large gratuity along with all the other charges degrades the experience. The food was great, but we felt rushed out of the place and the amount of hidden and extra charges soured the experience.",2024-04-12T23:28:20.069Z,0,,56,TRUE,,,a week ago,,Dinner,$50–100,,Dine in,3,4,3,ChdDSUhNMG9nS0VJQ0FnSUREN2F5dzVRRRAB,,,,,,Google,,111132921341676070579,,,,,,,,,,,,,,,,,,,
Bistro Bis,5,,2024-04-11T16:21:58.175Z,0,,2,FALSE,,,a week ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREdWJUbDlnRRAB,,,,,,Google,,107556200105185766253,,,,,,,,,,,,,,,,,,,
Bistro Bis,1,"Restaurant hours were closed at 10 pm, last takeout at 9 pm. Came down from the room at 8:50 pm.  Was told they were not taking anymore orders as it was too dead to continue to stay open, despite the posted times.",2024-04-05T01:02:10.457Z,0,,1,FALSE,,,2 weeks ago,,Dinner,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREeUk2cmFnEAE,,,,,,Google,,116629284559240522769,,,,,,,,,,,,,,,,,,,
Bistro Bis,5,Great food and service. Everything was wonderful.  Duck confit was fantastic.,2024-04-03T01:54:53.244Z,0,,116,FALSE,,,3 weeks ago,,,$30–50,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEMThfYUtnEAE,,,,,,Google,,109118802152044730214,,,,,,,,,,,,,,,,,,,
Bistro Bis,5,,2024-04-01T20:34:04.446Z,0,,39,TRUE,,,3 weeks ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNENjZuV0x3EAE,,,,,,Google,,111387860397316167762,,,,,,,,,,,,,,,,,,,
Bistro Bis,5,"I ordered the duck confit, it’s amazing.",2024-03-24T01:01:05.427Z,0,,4,FALSE,,,a month ago,,Dinner,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNENkpiWndRRRAB,,,,,,Google,,115071252150499002633,,,,,,,,,,,,,,,,,,,
Bistro Bis,5,"Nice quiet French restaurant near Union Station in the George Hotel. An amazing raw tuna appetizer, beautifully prepared is a must (if you like raw tuna).",2024-03-17T15:44:38.781Z,0,,77,TRUE,,,a month ago,,Dinner,$50–100,Highly recommend,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5b2IybEJREAE,,,,,,Google,,109322414205661687652,,,,,,,,,,,,,,,,,,,
Bistro Bis,1,"Don't believe the hype. IG fooled me! I went here for brunch and was extremely disappointed. There was no live jazz music, the service was horrible, and food mid at best. I had 10:15 am reservations and was told by my waiter the bartender isn't there and would arrive in 30 mins. The bartender got there an hour later, and we were lied to about receiving complementary drinks. The food was cold. My appetizer came out after my entrée. Do not get the shrimp & grits, it has an eerie aftertaste!",2024-03-16T15:23:35.584Z,2,,13,TRUE,,,a month ago,,Brunch,$20–30,,Dine in,1,2,1,ChZDSUhNMG9nS0VJQ0FnSUQ5OXFxRlRnEAE,https://lh5.googleusercontent.com/p/AF1QipOz3Vbhi5tfy3gyhwl01wCAo530OQI19Uc9rYqD=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPOJQWMVmDy6Ss6p4Sb8MpQNS6_e-Z3l5yZsc13=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPLQtJ4YJqCy_05QorvIKOzfhR2pgtI4LhZXa5T=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMUJ3-ssByqC3HvYXg1huCxmJ6tkZECthr1LuaI=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPc_N6weBoWk_WDfTNgCwtJZAn3rEi_1LoLr8Op=w150-h150-k-no-p,Google,,116679117138847482347,,,,,,,,,,,,,,,,,,,
Bistro Bis,4,"A little on the expensive side however, the food was very tasty!",2024-03-08T02:43:51.865Z,1,,134,TRUE,,,a month ago,,Dinner,$50–100,,Dine in,5,4,5,ChdDSUhNMG9nS0VJQ0FnSUM5dGVHYW53RRAB,https://lh5.googleusercontent.com/p/AF1QipNVQGX4aaK2Oi34qcpOEkaRJCgcM_upO7onvzke=w150-h150-k-no-p,,,,,Google,,112437175304737590566,,,,,,,,,,,,,,,,,,,
Bistro Bis,4,"A little on the expensive side, but very tasty!",2024-03-08T01:39:50.894Z,0,,13,FALSE,,,a month ago,,Dinner,$50–100,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUM5dGI2X0xBEAE,https://lh5.googleusercontent.com/p/AF1QipP6fNlKJsNShm-hCeI9A_0gIZ9fcI3pBw9p9RpM=w150-h150-k-no-p,,,,,Google,,116876566152536245345,,,,,,,,,,,,,,,,,,,
Bistro Bis,5,"This is my first time going to Bistro Bis, as it's not in my typical price range. I went there after work with a few coworkers. The food and atmosphere was great with excellent service. We had a few appetizers for the table and I opted for the lamb shank.",2024-03-03T20:12:40.059Z,0,,70,TRUE,,,a month ago,,Dinner,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5ckozeVNBEAE,https://lh5.googleusercontent.com/p/AF1QipMNsrVtvzFzAXEdENsYod-_2p737AxRCII2aTs3=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPsK5Ipw2PGJwFt1I-CSQZ2-SFvzch8b_pfRg2k=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMbgCjpOC4PkyYyuWepCzarWDRq_uCvJxpgqfJD=w150-h150-k-no-p,,,Google,,111524985769428639568,,,,,,,,,,,,,,,,,,,
Bistro Bis,5,,2024-01-28T05:02:08.425Z,0,,9,TRUE,,,2 months ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUN0MEp1TzVBRRAB,,,,,,Google,,117944335800812710793,,,,,,,,,,,,,,,,,,,
Bistro Bis,5,Service and staff were excellent.  Outstanding food too!,2024-01-28T01:03:35.054Z,0,,7,FALSE,,,2 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUN0NE91dWJnEAE,,,,,,Google,,105400870570515857865,,,,,,,,,,,,,,,,,,,
Bistro Bis,4,Ok but very cold.,2024-01-26T17:30:49.303Z,0,,51,TRUE,,,2 months ago,,Lunch,$30–50,,Dine in,5,4,4,ChZDSUhNMG9nS0VJQ0FnSUROeDRtd1V3EAE,,,,,,Google,,116693464316888790506,,,,Difficult to find parking,,,,,,,,,,,,,,,
Bistro Bis,5,,2024-01-18T02:00:54.146Z,0,,15,TRUE,,,3 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNONjRUT1FBEAE,,,,,,Google,,113979338983139714560,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,,2024-04-22T00:01:53.461Z,0,,1,FALSE,,,2 days ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqbnRqVUtnEAE,,,,,,Google,,111221065387246418235,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,"Fantastic small business find! Great prices, delicious food, and exceptional service. A true gem in the community!",2024-04-20T02:58:50.686Z,0,,2,FALSE,,,4 days ago,,Lunch,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqeXNPQldBEAE,,,,,,Google,,117970145616231874754,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,"Lovely owner!! I really enjoyed my steak quesadilla with fresh guacamole and yummy crema, and felt so cared for by the owner serving us. Great lunch date with my partner :) she had the shrimp tacos and loved them. Highly recommend. And will be back for some margaritas soon!!",2024-04-20T02:50:57.118Z,0,,6,FALSE,,,4 days ago,,Lunch,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqeXUyRUZBEAE,,,,,,Google,,102461201114981285708,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,Perfect place to come and chill. Food and music was great as well.,2024-04-20T02:41:12.262Z,0,,3,FALSE,,,4 days ago,,Dinner,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqeXVYWlFREAE,,,,,,Google,,106129411182071058387,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,"Great tacos, taco Tuesday is the best offer in town !",2024-04-18T16:49:01.018Z,0,,6,TRUE,,,6 days ago,,Lunch,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqclAtZEp3EAE,,,,,,Google,,115895896151218524633,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,"The food was very tasty and they have a vegetarian option, which was great for me. Milagros, the host, was very welcoming.",2024-04-04T14:17:24.276Z,0,,5,FALSE,,,2 weeks ago,,Dinner,$10–20,Somewhat recommend,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUREME9TdmpnRRAB,,,,,,Google,,106528279321792328895,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,4,"Excellent service & reasonably priced! I started with a peach and mango margarita that was flavorful! Then, I ordered a shrimp burrito bowl. The shrimp were so delicious and big. However, there could have been slightly more shrimp.

Lastly, the ice cream was a great compliment to the flan.",2024-03-31T03:25:50.361Z,0,,37,TRUE,,,3 weeks ago,,Dinner,$50–100,,Dine in,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNEOWVlLVFREAE,https://lh5.googleusercontent.com/p/AF1QipPKL3RMkkBdSQD_0M2y_IxYLQp3OkyXwPtRYK72=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNt9MyTUmMvCZVxQNZBXBf5KK7FM9brijIBIvh0=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPg0KGqNPPb9R7ldxcivgRg5uGXrl8s6wFzqA-c=w150-h150-k-no-p,,,Google,,105819460688141626874,,,,Somewhat difficult to find parking,,,,,,,,,,,,,,,
Mary Bar Grill,5,I lovvvvvvveeeee this place!! I just picked a place and I’m so glad I did. The chicken quesadilla is so delicious omg and the drinks! Definitely a gem in the dmv 😍,2024-03-30T04:10:08.600Z,0,,2,FALSE,,,3 weeks ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEbWJ6Q2N3EAE,,,,,,Google,,117832521136429583145,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,Food was delicious and our server Milagros was very nice. We will be back soon.,2024-03-27T12:31:38.864Z,0,,85,TRUE,,,4 weeks ago,,Dinner,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEaHRUeWVREAE,https://lh5.googleusercontent.com/p/AF1QipOH2nvBjhUoHg8_tTpStr1AStTjJoBBtnf-zLCT=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOwNGgqcbAfUP234-jaxARSRTxuZv3Qu21EzxBc=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOzg30V8kTd8EK_E-cN5Qq1Y9D_j9ysWyoESsXG=w150-h150-k-no-p,,,Google,,116620598881951222695,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,"Perfecto...
Un sitio perfecto para comer en familia, en pareja o en reuniones.  excelentes al igual que el trato humano. Una experiencia muy buena. Lo recomiendo sin duda alguna.",2024-03-13T01:56:50.217Z,5,,8,FALSE,,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNSNGQtUzFnRRAB,,,,,,Google,,103980754007820600899,,,"Perfect...
A perfect place to eat as a family, as a couple or in meetings. excellent as well as the humane treatment. A very good experience. I recommend it without any doubt.",,,,,,,,,,,,,,,,
Mary Bar Grill,3,The pupusas are ok but the quesadillas was too salty I had the steak one,2024-03-02T05:03:32.914Z,0,,3,FALSE,,,a month ago,,Dinner,$20–30,,Take out,3,3,4,ChZDSUhNMG9nS0VJQ0FnSUM5eE55ZFRBEAE,https://lh5.googleusercontent.com/p/AF1QipMNSpmgrzFvv4itOlOtjU8NQW9BUUlAiHqeNd68=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOju6NBJzTrB0YUn8lZ60h-cOiuKe8XUaWLFQxK=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNhemC20AnsUS6lcDvGERfnm-QW6N6TRgqj7Kym=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPxTpAUgeocGmFCGAZj2pTVl6H5BzdwXWKgmR2x=w150-h150-k-no-p,,Google,,114064152257258228627,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,Por primera ves aquí cenando en Mary Bar Grill es un lugar perfecto lo recomendamos al 100% un ambiente amigable y el servicio super bien la comida muy deliciosa si tu vives o vienes de visita a Washington DC no te puedes ir sin venir a disfrutar esta delicias y exquisitos platillos que se sirven. Hoy día cenamos unas deliciosas birrias tacos servidas con un delicioso arroz y acompañado con una bebida de tamarindo,2024-02-12T00:12:50.043Z,0,,29,TRUE,,,2 months ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkeE5MYnF3RRAB,https://lh5.googleusercontent.com/p/AF1QipP0ogbpFDrgnsNTKkO93cyaiS2e62o8msIrOC4x=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipObUZ5X1WL1JGy6JLSAv1cL-y6_H5GZXYJrDN3y=w150-h150-k-no-p,,,,Google,,112398353985372713746,,,"For the first time here dining at Mary Bar Grill, it is a perfect place. We recommend it 100%. The friendly atmosphere and the service are super good. The food is very delicious. If you live or come to visit Washington DC, you cannot leave without coming to enjoy these delicacies. and exquisite dishes that are served. Today we had delicious birrias tacos for dinner served with delicious rice and accompanied with a tamarind drink",,,,,,,,,,,,,,,,
Mary Bar Grill,5,,2024-01-11T21:59:16.408Z,0,,1,FALSE,,,3 months ago,,,,,,,5,5,ChdDSUhNMG9nS0VJQ0FnSUNOMlBhZTdnRRAB,,,,,,Google,,107508192887249852579,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,,2023-12-16T03:20:01.293Z,0,,7,FALSE,,,4 months ago,,,,,,4,5,5,ChdDSUhNMG9nS0VJQ0FnSURWeThHT3F3RRAB,,,,,,Google,,104033399697019495471,,,,,,,,,,,,,,,,,,,
Mary Bar Grill,5,Me gustó bastante,2023-11-15T18:49:07.961Z,0,,1,FALSE,,,5 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNsaXZ1b1l3EAE,,,,,,Google,,102545272429756905836,,,I liked it quite a bit,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,"I held a private event on the 3rd floor for my birthday and everything came together so well! Gabby their even coordinated was very attentive and helpful throughout the whole process. We ordered churros, chicken flaunts, steak/chicken tacos, and fried chicken. The food and drinks were tasty. They also have strobe lights which added a nice touch to the party.",2024-04-21T17:07:12.953Z,0,,4,FALSE,2024-04-23T21:36:25.533Z,,3 days ago,,Dinner,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqenE3S19nRRAB,https://lh5.googleusercontent.com/p/AF1QipNJwN4sewru_7kZHMVLH29eA8_fQKx-UWNSa3Wr=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNEuatCx8cqKj8aYpk6Wf5DfifZgdNODZl4691e=w150-h150-k-no-p,,,,Google,,112462643656820633506,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,"Very welcoming, clean, and the food  was excellent.",2024-04-20T02:22:52.069Z,0,,18,FALSE,,,4 days ago,,Dinner,$20–30,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqeXRHbUJnEAE,,,,,,Google,,111303550466244428274,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,"place, food, atmosphere is amazing here!",2024-04-08T16:51:40.759Z,0,,88,TRUE,,,2 weeks ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREeHN6V3Z3RRAB,,,,,,Google,,109616181780332904374,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,"First day open, first time trying and it was all in all amazing! The atmosphere in here is very cool, and beautiful! Cassi the waitress was hands down amazing ! Very polite, sweet and knew what she was talking about ! Billy the owner was great! Welcomed up, asked how the food was what we thought, and just very professional ! A coworker and I got the fajitas and they were so good ! Big portions, and definitely will be taking leftovers home ! I highly recommend this place without a doubt ! I definitely will be coming back !!!",2024-04-02T16:52:43.889Z,0,,6,FALSE,2024-04-02T18:57:50.386Z,,3 weeks ago,,Lunch,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEcC1ydXNBRRAB,https://lh5.googleusercontent.com/p/AF1QipNg7-rZ-j1PNKY5Hv0mQD94usNOCbR_Qsd1diN8=w150-h150-k-no-p,,,,,Google,,109311727419758941625,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,,2024-03-15T16:20:14.379Z,0,,15,TRUE,,,a month ago,,Lunch,,Highly recommend,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5bXYyN0F3EAE,,,,,,Google,,102393705385003712034,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,"Uno Más is an authentic Mexican Kitchen. The service, food, prices, and hospitality is superb. The food is true, authentic, Mexican cuisine. While the atmosphere is not that of a 5 star restaurant the food, and drinks surely makes up for it all. 10/10 I recommend anyone who love Mexican cuisine to try Uno Más!!",2024-03-12T22:10:57.172Z,0,,21,TRUE,2024-04-02T23:37:33.749Z,,a month ago,,Lunch,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5Nk5QYWd3RRAB,https://lh5.googleusercontent.com/p/AF1QipNAjIUAP69FLiWEgDjoqFOMjqN1cHq8Du1wYzjD=w150-h150-k-no-p,,,,,Google,,105945217591144928514,,,,Somewhat difficult to find parking,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,Excellent place great addition to the town,2024-03-12T13:32:18.110Z,0,,109,TRUE,2024-04-02T23:38:07.607Z,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5c05IQS1RRRAB,,,,,,Google,,105289072246620834785,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,"Ya'll!!!!! Run, don't walk!! This place is bomb! This is the birria, campechano, and Los arabes trio. The Nina Fresca is an amazing drink to finish it with. 🙌🏾
Definitely coming back.",2024-03-10T20:20:53.692Z,1,,4,FALSE,2024-04-02T23:38:41.839Z,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5NV9fcnFBRRAB,https://lh5.googleusercontent.com/p/AF1QipNaeLXgIXVZxlr8542-0hMWsDRXfRcCGT7KS9Bx=w150-h150-k-no-p,,,,,Google,,105633620920818926214,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,Great brunch food!,2024-03-03T18:28:29.333Z,0,,11,FALSE,2024-04-02T23:38:57.354Z,,a month ago,,Brunch,,,,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5ck1xc1N3EAE,,,,,,Google,,109465687959754686551,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,"They knew what they were doing with this name bc you really can’t stop eating, I could’ve kept going for one more",2024-03-03T14:27:31.510Z,0,,27,TRUE,2024-04-02T23:39:28.040Z,,a month ago,,Dinner,$30–50,Highly recommend,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5ek95TEtREAE,https://lh5.googleusercontent.com/p/AF1QipNRYRCHKZWgZPeUQQbJHcbqQPHIXdGH0raVybj4=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNWIj99g71hugkQvDGoyhs_saExdiyhH-ijkM62=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM3q-qYGwYId-38NE6FPyI9ZqcEo4oEFimsO4Qy=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNwEsC32KTMeI1DX-idbPVq7oiqYKEIH1oKpJgb=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOCCkbXX2sddjvpw3SbkxGmzZukhV-_cKmSD8VW=w150-h150-k-no-p,Google,,112457463821530286322,,,,Somewhat difficult to find parking,https://lh5.googleusercontent.com/p/AF1QipOow7ZN-EfhfBhP4x8Jr6LHKFrGPZ2JccT74mX1=w150-h150-k-no-p,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,,2024-02-29T02:28:35.147Z,0,,11,TRUE,,,a month ago,,Dinner,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5Z1BTbWFnEAE,,,,,,Google,,103244484457226915933,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,I'm a big fan. The short ribs were delicious. The guacamole is made right in front of you. The drinks were good. 5 stars,2024-02-24T16:41:27.963Z,0,,2,FALSE,,,2 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURkOGJTTjh3RRAB,https://lh5.googleusercontent.com/p/AF1QipOOeAl9bMg9taSM8zBRHTSnm5dOQkD4_xeHZyMB=w150-h150-k-no-p,,,,,Google,,104122163925514515252,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,"This was a good experience, randomly walk in here and sat at the bar, the bartender was very attentive with me. I ordered a MEZCALITA  and it was very tasty and  mild. I wasn’t too hungry so I try the loaded fries and I really enjoyed it. Over all I was pleased with my experience here, for sure I’m coming back with my folks for a good Wednesday dinner.",2024-02-13T22:12:26.795Z,1,,2,FALSE,,,2 months ago,,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkX01mWWxRRRAB,https://lh5.googleusercontent.com/p/AF1QipNXcZpMVv__3DuoOKpJbaBPhcydW0cGUNNWcG9a=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPckyHaX-qjBfmvDqtK0OQk8veSUs0u6zyY2AQt=w150-h150-k-no-p,,,,Google,,103830396099706781632,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,Great food and reasonable prices,2024-02-12T14:56:42.006Z,0,,35,TRUE,,,2 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkMU5qbVlnEAE,,,,,,Google,,108857877434712753408,,,,,,,,,,,,,,,,,,,
Uno Más Modern Mexican kitchen,5,"This place is fantastic!  The food, service, and atmosphere was better than expected. We had the fajitas tonight and they were plentiful and tasty!  Can’t say enough good things about this place.",2024-02-08T22:02:25.264Z,0,,13,FALSE,,,2 months ago,,Dinner,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUR0bjRMT1RBEAE,https://lh5.googleusercontent.com/p/AF1QipP-Ijhbf1Nf5AH-tOzpvAG8xqSCOZurAka77Iva=w150-h150-k-no-p,,,,,Google,,117084693318509061065,,,,,,,,,,,,,,,,,,,
EatsPlace,1,"Who knows when this place is open.  Google not correct, no information at the front or on the website…",2024-02-07T19:02:40.675Z,0,,12,FALSE,,,2 months ago,,,,,,,,1,ChdDSUhNMG9nS0VJQ0FnSUR0MTh6d2h3RRAB,,,,,,Google,,118434515052560031290,,,,,,,,,,,,,,,,,,,
EatsPlace,4,"The customer service was top tier. I was provided with quick service and a load of smiles. The waitress was very attentive and had an upbeat attitude towards work. I've never had Filipino food, so it was quite the experience to get out of my comfort zone. I was recommended a couple of items off of the menu so the product knowledge  was on point. My food came with in a valid time not too late, and it was made with a chef's kiss.",2024-01-16T15:35:21.289Z,0,,2,FALSE,,,3 months ago,,Lunch,,,Dine in,5,5,4,ChdDSUhNMG9nS0VJQ0FnSUNOOWZ5SGdBRRAB,,,,,,Google,,108556026333276041084,,,,,,,,,,,,,,,,,,,
EatsPlace,5,,2023-12-17T03:56:27.831Z,0,,,FALSE,,,4 months ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURWLTZib3RnRRAB,,,,,,Google,,101855631360050137466,,,,,,,,,,,,,,,,,,,
EatsPlace,5,,2023-12-16T01:10:53.902Z,0,,,FALSE,,,4 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURWaTZlMWR3EAE,,,,,,Google,,110041814270514249621,,,,,,,,,,,,,,,,,,,
EatsPlace,5,,2023-12-16T00:51:21.300Z,0,,,FALSE,,,4 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURWaV8zYW9RRRAB,,,,,,Google,,100007767337400849846,,,,,,,,,,,,,,,,,,,
EatsPlace,5,Had a wonderful time celebrating my birthday there! Yummy food!!,2023-12-16T00:07:38.477Z,0,,4,FALSE,,,4 months ago,,Dinner,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURWaS1iZjF3RRAB,,,,,,Google,,113861490992607554864,,,,,,,,,,,,,,,,,,,
