title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking space
Sam's Pizza,5,"Hands down the best pizza in the city. No frills, just a fantastic pizza joint.",2024-01-15T13:46:06.039Z,1,,4,FALSE,,,3 months ago,,Lunch,$1–10,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNOOGZMQklREAE,https://lh5.googleusercontent.com/p/AF1QipN2PXz2oiklL5nH34JbDdGW1i3cNO4znDdCmFhg=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMvX5qwmLUDEsYv_z6gPgsoi4-NqzjyxakCNY2F=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM-IpHxHu6dVK2M5mkCUD_q-V-nNXWOY-5plpnB=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPZezshf8k0P4yxdvpFdygOY7DohOJKG1r9pr-6=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,118127529655114487401,,,,
Sam's Pizza,5,"Old school NY pizza... great sauce, crust, and the owners work so hard! This place gets A LOT of foot traffic. Highly recommend!",2024-01-07T19:27:59.302Z,1,,40,FALSE,,,3 months ago,,Dinner,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQxNFpiSC1BRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111450680183143684383,,,,
阿外楼QK Restaurant,5,,2024-03-08T19:14:27.032Z,1,,8,FALSE,,,a month ago,,Dinner,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5dlpXMEhnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116756649532494668124,,,,
阿外楼QK Restaurant,1,"The service in this restaurant was terrible, the food was stale and I had diarrhea shortly after eating.

这个餐馆的服务态度很恶劣，食物不新鲜，我吃完不久后就腹泻了。",2024-01-22T03:52:23.940Z,0,,3,FALSE,,,3 months ago,,Dinner,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUROcHM3NmlnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114794670068782055292,,,"The service in this restaurant was terrible, the food was stale and I had diarrhea shortly after eating.

The service in this restaurant was terrible, the food was stale and I had diarrhea shortly after eating.",
阿外楼QK Restaurant,5,菜品正宗，服务态度很好👍,2024-01-14T04:23:34.811Z,0,,2,FALSE,,,3 months ago,,Dinner,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNOcHJyV2dRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112142928029167411332,,,Authentic food and good service 👍,Plenty of parking
阿外楼QK Restaurant,5,,2024-01-02T15:17:18.328Z,0,,,FALSE,,,3 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMxM2FpazZ3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104027166231715013784,,,,
阿外楼QK Restaurant,1,"The food in this restaurant was unhygienic and I got diarrhea shortly after eating.
这家餐厅的食品不卫生，我吃完后不久就腹泻了。",2024-01-02T05:02:08.899Z,0,,2,FALSE,,,3 months ago,,,,,,3,1,3,ChdDSUhNMG9nS0VJQ0FnSUMxdGZXRzRnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109478849933557016444,,,"The food in this restaurant was unhygienic and I got diarrhea shortly after eating.
The food in this restaurant was unhygienic and I got diarrhea shortly after eating.",
阿外楼QK Restaurant,5,"I ordered the Beef with Bitter Melons for dinner.  The dish was delicious. The restaurant is simply decorated and clean.  The waiters were courteous.  After the meal, I ordered two more dishes to take home.  It was overall an excellent experience.",2023-12-19T22:53:41.966Z,0,,2,FALSE,,,4 months ago,,Dinner,$20–30,,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUMxZ0tUam1RRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107524982128765921757,,,,
阿外楼QK Restaurant,5,,2023-12-08T20:22:10.060Z,0,,,FALSE,,,4 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNWcmRyb0VBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103720860923193304686,,,,
阿外楼QK Restaurant,4,,2023-09-30T15:02:02.142Z,0,,2,FALSE,,,6 months ago,,,,,,3,5,4,ChZDSUhNMG9nS0VJQ0FnSURadG9iUkxREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112462928569562859879,,,,
阿外楼QK Restaurant,4,,2023-09-16T23:52:59.226Z,0,,2,FALSE,,,7 months ago,,,,,,3,4,5,ChZDSUhNMG9nS0VJQ0FnSUNadzZfR1pnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113142327477299668297,,,,
阿外楼QK Restaurant,5,,2023-07-15T06:51:19.607Z,0,,,FALSE,,,9 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURKbXNmUUZREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112585193512548779536,,,,
阿外楼QK Restaurant,4,,2023-04-24T17:37:44.471Z,1,,302,TRUE,,,11 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURSMW9xLUJnEAE,https://lh5.googleusercontent.com/p/AF1QipNTgS1Q1syyhb1jQYAl77QwRNgzwjMNvpN04Z-i=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPthA-5JhppqvIGWZAXsVOGoDO2O34Z-slh8vWN=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNYWYyhcmnZgiBWb48CDSB94GYHW-Lrq6Iuxltw=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOaa-6be9aa1YZGv2Gp2yqcuGe6rHDyhmjZqMVZ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMBBmk8OlQHd24DPMJwFSKWd429iFE10DsWCRD6=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPsGqUH-cTMuG6T6K7fU-1aFyS31U7ieLK94iJm=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNkMm36d9RBaqIQ-stWmAEQ8w9aCHSyA6f2Ayg3=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOgnp5ln_xIieZ1A3jOHEleXqldoHbf71TtTPo-=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107422085774392391489,,,,
阿外楼QK Restaurant,1,超级难吃！！！,2023-02-27T16:29:47.914Z,0,,5,FALSE,,,a year ago,,Dinner,$50–100,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSURoc1A3ZlR3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114482708734656758144,,,Super unpalatable! ! !,
阿外楼QK Restaurant,5,毫无疑问的5星。服务生都非常贴心nice. 也不会强制tip 这点我愿意再给2个五星好评。,2023-02-25T22:01:38.800Z,0,,35,TRUE,,,a year ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNoMzVESklnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104489882971999732584,,,5 stars without a doubt. The waiters are very considerate and nice. They don't force tips. I am willing to give 2 more five-star reviews.,
阿外楼QK Restaurant,5,"Clean, spacious, wide choice of dishes. The food is made with quality ingredients and properly cooked to taste. It's a restaurant that cares for its food.",2023-01-14T16:28:49.434Z,1,,2,FALSE,,,a year ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURCZ3RDeVV3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115664670514996480740,,,,
阿外楼QK Restaurant,5,第一次知道还有怎么正宗的温州菜，服务很好 下次还会来！,2022-12-11T23:26:45.731Z,1,,11,FALSE,,,a year ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQtMTlHdVZBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103658237228377564201,,,This is the first time I know about authentic Wenzhou cuisine. The service is very good. I will come again next time!,
Tio Nacho - Bronx,5,I finely visit this place well recommended by a family member they were very friendly and it was very fast service ideal for a quick bite food was tasty except for the cafe de olla 🙏,2024-04-21T20:07:58.307Z,1,,232,TRUE,,,a day ago,,Dinner,$10–20,,,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqcnFQYXNBRRAB,https://lh5.googleusercontent.com/p/AF1QipOxtnlDn6KqY-7aNcbDAP04eBYUnQusyxIZAcLy=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMKEezil9JKEVcHaSdq94I-KkkVu-6HZ2Ii8Iz3=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOS9u8SldKHWK5BG4-eyEEyJu0kydA9IMURDB_Z=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111068177625054546950,,,,
Tio Nacho - Bronx,5,Great Tacos great service this is definitely not my last visit,2024-04-20T16:17:21.257Z,1,,65,TRUE,,,2 days ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqLW9IUVdnEAE,https://lh5.googleusercontent.com/p/AF1QipMZQlziCLQuK7nqjGgMMmAx8LxBESqp_IkNIXX3=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105229175509239897232,,,,
Tio Nacho - Bronx,1,"Don’t come and eat here, the front person who was charging me was so rude and nasty to his customer. It’s a place where you want to want to enjoy your food. I don’t recommend and eat here!",2024-04-16T22:04:52.351Z,0,,3,FALSE,,,6 days ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqMEpqc3NnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115186960156800704986,,,,
Tio Nacho - Bronx,2,"I am currently eating at this establishment and felt inclined to post about my experience. While I think this place is new as I frequent the area quite frequently and have never seen it before, this is no excuse for the food to have absolutely no flavor. I mean not even a hint, not even a pinch, not a spec of seasoning. I ordered two tostadas expecting authentic flavorful food instead after the first bite I am beyond disappointed. My food tasted like nothing. I couldn’t finish my plate of “nothingness” so I left hungry and upset that I wasted my money. Will not return.",2024-04-07T22:09:27.593Z,5,,8,FALSE,,,2 weeks ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN4ME0zVW1BRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114875756679934409157,,,,
Tio Nacho - Bronx,5,"I came for breakfast while waiting for my car repair. A delightful surprise. Gracious friendly service from Diana, and Pablo’s breakfast burrito is delicious: full of fresh flavors. The place is clean and bright; I will be back even when my car doesn’t need any work. Don’t pass this one by!",2024-03-27T12:34:12.153Z,0,,18,FALSE,,,3 weeks ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEaG96UUdREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111576068540622259089,,,,
Tio Nacho - Bronx,5,,2024-03-24T15:01:37.338Z,0,,,FALSE,,,4 weeks ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEcEtqbVJnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104153780536763915442,,,,
Tio Nacho - Bronx,4,,2024-03-24T04:40:17.405Z,0,,,FALSE,,,4 weeks ago,,,,,,3,4,5,ChdDSUhNMG9nS0VJQ0FnSUNEbUplc3hnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115250163540325685115,,,,
Tio Nacho - Bronx,5,,2024-03-21T21:29:41.860Z,0,,,FALSE,,,a month ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5cF9UODN3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114776255130418990725,,,,
Tio Nacho - Bronx,5,The delivery came early with a friendly delivery person The food (fish tacos and fajitas) were delicious . Best fajitas I ever had,2024-03-20T01:44:46.846Z,0,,9,FALSE,,,a month ago,,Dinner,$10–20,,Delivery,,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5N2FITDNRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108035635700389445917,,,,
Tio Nacho - Bronx,5,staff is super friendly and food is amazing :)))) love it,2024-03-18T23:28:30.396Z,0,,11,FALSE,,,a month ago,,Dinner,$1–10,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5aGFhelJREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101428906987557833256,,,,
Tio Nacho - Bronx,5,,2024-03-16T17:15:26.175Z,0,,,FALSE,,,a month ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5anR6clpREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112630009044025689533,,,,
Tio Nacho - Bronx,5,,2024-03-16T17:14:20.933Z,0,,3,FALSE,,,a month ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5anB5QkdBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111422869249894719827,,,,
Tio Nacho - Bronx,5,"Este lugar es estupendo, la comida es muy deliciosa y tienen un excelente servicio al cliente!!",2024-03-12T19:39:21.724Z,0,,2,FALSE,,,a month ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5cUo2NERBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115015811793950558052,,,"This place is great, the food is very delicious and they have excellent customer service!!",
Tio Nacho - Bronx,5,Love this place! Tinga tostadas are definitely a favorite and everything is so fresh🤗 Definitely recommend!,2024-03-12T18:50:34.505Z,1,,2,FALSE,,,a month ago,,Lunch,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5eUxfWWJnEAE,https://lh5.googleusercontent.com/p/AF1QipMc3HWI2jE2dlqNP92Ye4np-OZ20SZiN05oSQqK=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101413803213092250632,,,,
Tio Nacho - Bronx,1,Tacos looks nice and delicious but when you try it it’s like a paper not test anything,2024-03-08T19:50:55.438Z,0,,10,FALSE,,,a month ago,,,,,,3,1,5,ChdDSUhNMG9nS0VJQ0FnSUM5dmJmMmtnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109907039824797095123,,,,
No Name Restaurant,1,换老板后，味道很难吃，羊肉串的肉不是很新鲜，只有咸味，而且点的其他菜也不好吃，不推荐，东北菜一点都不正宗,2024-02-04T14:08:32.410Z,0,,1,FALSE,,,2 months ago,,,,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUR0anYyVFhREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113810720486942612670,,,"After changing the boss, the taste is terrible. The meat of the mutton skewers is not very fresh, only salty, and the other dishes ordered are not delicious. I do not recommend it. Northeastern cuisine is not authentic at all.",
No Name Restaurant,2,吃的串没有滋味而且是油炸串，大板筋很厚一点味道都没有，锅包肉不是东北做法，不酥脆,2023-12-09T04:52:15.717Z,0,,1,FALSE,,,4 months ago,,,,,,2,2,3,ChdDSUhNMG9nS0VJQ0FnSUNWNDRpWjVBRRAB,https://lh5.googleusercontent.com/p/AF1QipOGD8awFMKVV42JayLxh2QYyDQyfKOVDP6iNs0Q=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO2Jt8lSAUnaFEryswL5oBM3aXsW7SuRPt3RZWk=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMqzIorIenHmag_VsegA-vBab7a4g51J24ortqO=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM-uWb_9xOIkhTgt1BaYeltTnTzEctdp4aZKXiZ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO88kFtfL3L8jasGflWUYY4yeTeU9h5NZ8CkDcs=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMRfRdxtFTMuZhGcbPPi28YDkbWwkoI8t3eN6vb=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113742243751717570791,,,The skewers I ate had no flavor and were deep-fried. The ribs were very thick and had no flavor at all. The pot-wrapped pork was not made in Northeastern China and was not crispy.,
No Name Restaurant,1,晚上和朋友一起吃饭 服务员说话语气很难听 烧烤一般 烤的扇贝都焦了 很小 很难吃 太坑人了 差评 晚上不会再去他家吃饭,2023-09-04T22:07:43.796Z,0,,1,FALSE,,,7 months ago,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNabFA2OHZBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109594455984880153776,,,I had dinner with friends in the evening. The waiter's tone of voice was unpleasant. The barbecue was mediocre. The grilled scallops were burnt. They were very small and tasted terrible. They were too deceptive. I will not eat at his place again in the evening.,
No Name Restaurant,1,"羊肉烩面 吃过最难吃的一顿晚饭
羊肉一点没味道 烩面是冷的 开水都没烫过
烩面里还夹杂粉丝 不知道是锅没洗干净 还是残余没夹杂 从没给餐馆写过评价 他们家我是服了",2023-08-30T06:06:05.739Z,0,,2,FALSE,,,7 months ago,,Dinner,$10–20,,Take out,1,1,1,ChZDSUhNMG9nS0VJQ0FnSURwLTVfTGRBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108440904763791613445,,,"Mutton braised noodles, the worst dinner I’ve ever had
The mutton has no taste at all, the braised noodles are cold and the boiling water has not been scalded.
The braised noodles are also mixed with vermicelli. I don’t know if the pot is not cleaned properly or if the leftovers are not mixed in. I have never written a review for the restaurant, but I am convinced by theirs.",
No Name Restaurant,5,,2023-08-27T01:51:45.444Z,0,,70,TRUE,,,7 months ago,,Dinner,$20–30,,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSURwN2NqZTBRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105013814025214250141,,,,
No Name Restaurant,5,"I've been popping down to get skewers and beer. Skewers are grilled at the truck out front, but the prepped meat is kept in the fridge inside the restaurant. So when you order they'll bring it outside to be cooked. It appears to be a family owned restaurant and the staff is really nice. I don't know any Chinese (I should), but I usually just point to the item I want and say how many. I've returned 3 times in less than a week since it's so easy and yummy. I think I'm going to create my own cheat sheet for ordering because I'll be a frequent customer.

Tip: Street parking in front.",2023-08-20T01:57:36.500Z,1,,140,TRUE,,,8 months ago,,Dinner,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURwNnRUTDZ3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101920286124488273859,,,,
No Name Restaurant,1,第一次去吃，服务态度挺好，只是烧饼没有烤透，里边还是硬的，失败,2023-08-15T01:49:41.708Z,0,,5,FALSE,,,8 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURwaUs3X1RBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101312272415571041004,,,"It was my first time to eat there. The service attitude was very good. However, the sesame seeds were not baked thoroughly and were still hard inside. It was a failure.",
No Name Restaurant,5,店家态度一如既往的友好，从以前的小摊位追随到现在了.. 很不错的地方❤️,2023-08-09T12:46:54.295Z,0,,8,TRUE,,,8 months ago,,Brunch,$1–10,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNwbzVUUV9BRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114908529547734398982,,,"The attitude of the store is as friendly as ever, I have followed it from the previous small stall to now.. It’s a very nice place ❤️",
No Name Restaurant,5,,2023-07-23T06:09:13.302Z,0,,1,FALSE,,,8 months ago,,Brunch,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURKNjRHQ1RREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110372895776949083386,,,,
No Name Restaurant,5,身为河南人的我，在美国能吃到家乡的味道，太好了，爱了爱了,2023-07-19T20:25:39.523Z,2,,6,FALSE,,,9 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURKNmItclpREAE,https://lh5.googleusercontent.com/p/AF1QipNzcNbpV2YukUx_OdpjBGy4rGptW43bPUU4dag2=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105163620564237256815,,,"As a Henan native, I can taste the taste of my hometown in the United States. It’s great. I love it.",
No Name Restaurant,4,good small place to little drink,2023-07-17T01:40:06.491Z,1,,275,TRUE,,,9 months ago,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSURKanFiejFRRRAB,https://lh5.googleusercontent.com/p/AF1QipNv5eo_E46vvzRGxHAYpPPU0V1ItYcYHH6Q--Sn=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNiBt0xirtHevn3DL-K-fMRbWcFGrpAkGgUucX0=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMHaid7R_w7BZTE-IVcFYqbgR16cqP51InLNfKw=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPBKknsBrk3KXJSMcivRIVLPiPV_56xJH3J2JDf=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105345264282270980600,,,,
No Name Restaurant,5,这边服务态度非常好，点的烤串分量好足，一个堂食店能做到这一点，非常良心，点的烩面也是满满好评。,2023-06-27T00:42:50.984Z,1,,2,FALSE,,,9 months ago,,Dinner,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNKdHAtRGh3RRAB,https://lh5.googleusercontent.com/p/AF1QipNhCrHPfFAIifpUmfrixVJVhf1aBn5rwjQuNXBQ=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109440595782667856060,,,The service attitude here is very good. The portion of the kebabs ordered is very generous. A dine-in restaurant can do this. It is very conscientious. The braised noodles are also full of praise.,
No Name Restaurant,4,米线、三鲜饺子、四味菜都好吃，炒菜不好吃,2023-06-17T21:49:31.105Z,0,,39,TRUE,,,10 months ago,,,,,,,4,5,ChZDSUhNMG9nS0VJQ0FnSUR4Mzd6VFB3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107982973635210588832,,,"Rice noodles, three-fresh dumplings, and four-flavor vegetables are all delicious, but stir-fry dishes are not.",
No Name Restaurant,5,"Worth flying across Atlantic and travel half NY to get this! Even tho it’s not 100% same as the best in hometown, but still good to have in foreign land! Now can get through a few more years of no 胡辣汤…",2023-06-12T03:00:08.892Z,0,,127,TRUE,,,10 months ago,,Breakfast,$1–10,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUR4eGNqYTFRRRAB,https://lh5.googleusercontent.com/p/AF1QipPgYc0HNzi9SVWWbboK06R--L3pYUj-cP9UuCsB=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114298905272482297320,,,,
No Name Restaurant,5,Lots of flavor!,2023-06-03T01:04:47.468Z,0,,88,TRUE,,,10 months ago,,Lunch,$20–30,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUR4OU0tRXl3RRAB,https://lh5.googleusercontent.com/p/AF1QipMglHYQNpgs7xUulfw8k2LVHq9yppGDzWAfCcyF=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNepKtMgt60iBzLaeXKmVkWZz31zqDYPR0jFzOn=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114665459653445943483,,,,
107 Dominica Restaurant,5,El mejor lugar para comer . Excelente servicio 👍,2024-01-28T23:26:10.413Z,0,,4,TRUE,,,2 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUN0aFBqRE93EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106226976427644911715,,,The best place to eat . Excellent service 👍,
107 Dominica Restaurant,5,Muy rica la comida y fresca,2023-11-28T00:27:23.405Z,0,,2,FALSE,,,4 months ago,,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNsdV9XZTVnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111270934844915851230,,,The food is very delicious and fresh.,
107 Dominica Restaurant,5,,2023-08-19T16:28:01.297Z,0,,,FALSE,,,8 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURwaXAzcXhBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104602549972365276691,,,,
El Changarro Restaurant & Bar,5,Outstanding Ecuadorian food.,2024-04-15T20:15:23.229Z,0,,34,FALSE,,,a week ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREei1yR0d3EAE,https://lh5.googleusercontent.com/p/AF1QipOWmu2AEZoEY3u8wjNV8DKVJDdSaX0ioRdYq1H9=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113606228927814599595,,,,
El Changarro Restaurant & Bar,5,La comida muy buena 👌,2024-01-03T03:35:33.260Z,0,,12,TRUE,,,3 months ago,,Dinner,$20–30,,Dine in,4,5,1,ChZDSUhNMG9nS0VJQ0FnSUMxazVHd0x3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116070382786921264723,,,Very good food 👌,
El Changarro Restaurant & Bar,5,,2023-12-26T13:49:08.468Z,0,,,FALSE,,,3 months ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUMxNHEtZG5nRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107429585518231684730,,,,
El Changarro Restaurant & Bar,5,,2023-12-14T12:14:38.966Z,0,,1,FALSE,,,4 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURWbGRiN0pREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111928321832869722591,,,,
El Changarro Restaurant & Bar,5,,2023-12-05T15:22:35.570Z,0,,2,FALSE,,,4 months ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNWNVA2YmpBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109612944148261358454,,,,
