title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewImageUrls/33,reviewImageUrls/34,reviewImageUrls/35,reviewImageUrls/36,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking type options
Drago's Seafood Restaurant - Hilton New Orleans Riverside,5,,2024-04-24T11:58:59.509Z,0,,3,FALSE,,,7 hours ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqallUSjl3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108665288668849141555,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,5,,2024-04-24T11:01:25.556Z,0,,4,FALSE,,,8 hours ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqOWRIeXlRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111728283724035780420,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,5,Love the oysters and the alligator tacos,2024-04-23T23:32:24.137Z,0,,31,TRUE,,,20 hours ago,,,,,,,,5,,ChdDSUhNMG9nS0VJQ0FnSUNqeFpMZmxBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102798640931366539490,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,2,What in the non Louisiana tasting charbroiled burnt oysters was that on my plate.,2024-04-23T22:27:41.726Z,0,,56,TRUE,,,21 hours ago,,Dinner,Plenty of parking,$30–50,,,4,2,2,ChdDSUhNMG9nS0VJQ0FnSUNqaFlQcnZ3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113213080446763705510,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,3,,2024-04-23T12:12:39.235Z,0,,8,FALSE,,,a day ago,,Dinner,,$20–30,,Dine in,3,3,4,ChdDSUhNMG9nS0VJQ0FnSUNqbVl6MXdnRRAB,https://lh5.googleusercontent.com/p/AF1QipMAsJXaqn7QyXMwYttx4-0A-Z7fAVu221sSwhcM=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMgLbISQjbaHQ_iQFBqdtj-ViKiOdJJWANWVfAT=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMRNL9E1VbRvG_3Xx4eQVSnerF-SrO_uOt-sDVI=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102702097708372373990,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,1,"Nothing I ate here was good. Chicken gumbo, crab salad and grilled oysters. Service was medium.",2024-04-23T02:30:39.839Z,0,,18,TRUE,,,a day ago,,Dinner,,$30–50,,Dine in,3,1,2,ChdDSUhNMG9nS0VJQ0FnSUNqOFk3MW93RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116563575463781915773,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,5,Charbroiled oysters were the real deal. Ate at the bar and had decent service.,2024-04-22T16:06:39.973Z,0,,31,FALSE,,,2 days ago,,Dinner,,$30–50,,Dine in,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUNqNFlpWi1BRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107051251256026361936,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,1,Charbroiled oysters were completely lackluster and with that any real flavor. The three meager slices of French bread tasted stale. They have definitely lowered the bar from the last time we were here. Used to be the best place for charbroiled oysters. Won’t be back.  Server was great. Food not good!,2024-04-22T12:47:15.435Z,0,,54,TRUE,,,2 days ago,,Lunch,,$30–50,,Dine in,3,1,4,ChZDSUhNMG9nS0VJQ0FnSUNqd2ViU1h3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106748481935435081437,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,5,,2024-04-22T00:23:18.156Z,0,,6,FALSE,,,2 days ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqbnV5Tjh3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115012552190107484892,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,3,,2024-04-21T23:36:59.757Z,0,,32,TRUE,,,2 days ago,,Dinner,,,,,3,4,3,ChdDSUhNMG9nS0VJQ0FnSUNqN3VfaGt3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110909635841813113072,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,5,"My colleagues and I were in New Orleans for a conference. We had lunch here and we had a great time. The ambiance is really nice. Our server Jerry was very nice and patient. The food was great! I misplaced my receipt and I needed it for my expense report as part of my business trip expenses. I called the restaurant and talked to the Asst Mgr Nick and without hesitancy, he sent me a copy of my receipt within a couple of minutes. He even called me back to inform me that he sent my receipt as requested. This is the kind of excellent service that we want in any businesses. As a result of this, I’ll make sure I’ll be back with my colleagues on our next conference this year. I highly recommend this place.",2024-04-21T18:43:33.198Z,0,,2,FALSE,,,3 days ago,,Lunch,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqcnBUNXZRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110693781534299228062,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,5,"First time in New Orleans and everyone I told I was coming to visit advised that i come here. Now full disclosure I don't eat oysters, mussels, scallops etc but I was told the char broiled oysters were good. I will 100% agree. I had that plus the mamas gumbo, I wasn't as impressed by those then I closed it out with the boundin balls. Tasted great. I don't know if I will try regular oysters but I will do those char broiled again",2024-04-21T17:08:01.069Z,0,,349,TRUE,,,3 days ago,,Brunch,,$30–50,,Dine in,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNqenU2b0R3EAE,https://lh5.googleusercontent.com/p/AF1QipNuQCWL98U-j_AU1yyYJ9lusqjG88Ildb2qWAe1=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNcHlJoA-O4DRbOuX1jeFzmuDEcY6OV6pMqCIAo=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPXoRKl2PsW3OSO2YWYLP5_j60jInWcZ3Nb8EnP=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOGKKMuBP3_8Asgo-tJkgeWuvpH8Fk5V42uABCq=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108255450259682189095,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,1,"We were in new Orleans and decided to go to dragos ...this place was awful the lobster Mac and cheese was burnt the fried catfish was so salty I couldn't even eat it and the sautéed spinach was disgusting...
The gumbo didn't have any seafood in it the waitress said its ""cooked down in it"" SMH this place was horrible and the service was even worse! The waitress was rude ignorant beligerate and had an overall nasty disposition....I do NOT recommend dining here!!! if i could give them NEGATIVE 10 stars I most definitely would! This was the worse bday dinner I've ever had! Not a good experience here!",2024-04-21T14:22:58.147Z,0,,13,FALSE,,,3 days ago,,Dinner,,$100+,,Dine in,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNqanF5RzZnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112576672299520826716,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,5,"Excellent service, good food",2024-04-21T01:10:59.305Z,0,,180,TRUE,,,3 days ago,,Lunch,,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqcHZfelVnEAE,https://lh5.googleusercontent.com/p/AF1QipNh9Go8k7wVHwfDPrv6yHtTOJAZnV4drCIKBwUA=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNgJYjPPFyVNWuapkcpficd0BXR8FW8wIghmcWN=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNFhscmhcBuhzJwYOqAT8K19SByQ1QvKAmzwI1a=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM2P-KCw3sIVZHVPfnMAHMpfZnO0g9oRS_iWO5_=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105909138732473875293,,,,
Drago's Seafood Restaurant - Hilton New Orleans Riverside,2,Too flippin expensive.  Food was just OK.,2024-04-20T07:35:49.662Z,0,,20,TRUE,,,4 days ago,,Lunch,,,,Dine in,3,2,2,ChZDSUhNMG9nS0VJQ0FnSUNqNnZuNkpnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106194983428012171863,,,,
Le Bayou Restaurant & Oyster Bar,5,,2024-04-23T17:18:27.157Z,0,,8,TRUE,2024-04-23T23:29:52.641Z,,a day ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqdWJYaTJ3RRAB,https://lh5.googleusercontent.com/p/AF1QipPsqjgPVU1uwWQdG1YPpaBJDkakv_p8zh-v4ic_=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112806184979029664350,,,,
Le Bayou Restaurant & Oyster Bar,4,,2024-04-23T16:55:22.845Z,0,,340,TRUE,2024-04-23T23:28:57.075Z,,a day ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqdWQ2TS1BRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108801070674335205467,,,,
Le Bayou Restaurant & Oyster Bar,5,Yum yum yum! The food was sooo good! Fried alligator was amazing. Bartender recommended oysters which were really good!,2024-04-21T22:52:29.010Z,0,,20,FALSE,2024-04-23T23:24:22.164Z,,2 days ago,,Dinner,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqN3AzdURnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104299313335894394147,,,,
Le Bayou Restaurant & Oyster Bar,5,Wonderful little restaurant and bar in the French Quarter of New Orleans. The oysters were so big and fresh I had to cut them in 1/2 to fit on a cracker! True story! Great atmosphere and a friendly staff. Prices were fair for a tourist town. Alligator taxidermy was a plus! Gator Man Approved,2024-04-21T21:07:50.068Z,0,,31,TRUE,,,2 days ago,,Lunch,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUROc09mTGtBRRAB,https://lh5.googleusercontent.com/p/AF1QipOSMyYzp6SypdxjfL0OzlkUA0IaKqg_Tz23t19_=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMfVjsHFgC9SkiSr9-5QxCHhI_ENZFBYaEaakcg=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNcMhJdzeavRujzkE3ZswQLEC8tkfc_Oc5WyBIk=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOv83hjWLYk3EoOGrMLHkJItnp5x_CZZVvGmONw=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO44kkesWpQF6qLYyXzSdc3UjQTxd_cmh_jHlLI=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOWNEV7WhDYIf2sI6vj26cTDIyfAk8tCM8b5paM=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMu1nqQ04ohACJvC9F8wysQ-qlLDz6bATtt9mfx=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOBYRYyq6unNDNBa7jkScpzXo_-HRCJgLMYKAMy=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM6CbAXAdQCtGW0FnyPaI7jddcpl0n1WR2ezfVW=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPHbHzUResI_vrLBwNVD2HsMxra6-hX-mQ17A_i=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMYMwOvWP-v4Ubrme7_3xJZgbOY71BwKhEFVVkz=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipODJnKNMfzrZ0M31BgL7ToDYJ6Mxdak37-JS_mg=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109558486656908783911,,,,
Le Bayou Restaurant & Oyster Bar,4,,2024-04-21T14:24:42.413Z,0,,128,TRUE,2024-04-23T23:22:24.333Z,,3 days ago,,Dinner,,$20–30,,Dine in,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUNqanB5eWtRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114670058939478750594,,,,
Le Bayou Restaurant & Oyster Bar,5,,2024-04-21T12:24:56.678Z,0,,,FALSE,2024-04-23T23:18:46.504Z,,3 days ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqOXVxVFB3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109328954505628485637,,,,
Le Bayou Restaurant & Oyster Bar,5,,2024-04-20T23:34:30.855Z,0,,330,TRUE,2024-04-23T23:16:44.139Z,,3 days ago,,Lunch,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqcHA3Vld3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112654484939596205301,,,,
Le Bayou Restaurant & Oyster Bar,1,This place is terrible. Went today at about 6:00 the bartender said he’d be right with us and we sat at bar for 15-20 min and the bartender never came over to us at all. We walked out and went to royal house oyster bar and sat at bar and got served immediately. Still at royal house oyster bar  now and this place has great service.,2024-04-20T23:31:21.535Z,0,,11,FALSE,2024-04-23T22:36:03.112Z,,3 days ago,,,,,,,,,1,ChZDSUhNMG9nS0VJQ0FnSUNqcHE2Qk9BEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100971330430427326445,,,,
Le Bayou Restaurant & Oyster Bar,4,,2024-04-19T02:19:40.827Z,0,,43,FALSE,2024-04-20T03:07:35.456Z,,5 days ago,,Dinner,,$20–30,,Dine in,4,4,3,ChZDSUhNMG9nS0VJQ0FnSUNqdlAzSFhnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100138399538826949435,,,,
Le Bayou Restaurant & Oyster Bar,5,Great food - ate here twice. Oysters were divine. And plentiful balcony seating.,2024-04-19T02:18:23.463Z,0,,13,FALSE,2024-04-20T03:07:06.356Z,,5 days ago,,Dinner,,$20–30,,Dine in,5,4,4,ChZDSUhNMG9nS0VJQ0FnSUNqdlAyV0xBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102601846105866881139,,,,
Le Bayou Restaurant & Oyster Bar,5,Sooo good!  chargrilled oysters 11/10 must get if you like oysters! The sampler was 10/10. The red beans & rice I could eat every single day!!!,2024-04-18T01:08:10.756Z,0,,4,FALSE,2024-04-20T03:03:56.368Z,,6 days ago,,Lunch,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqLU9lcUp3EAE,https://lh5.googleusercontent.com/p/AF1QipOdoFG0QcKiIxqbiZI5FrlHYdg-U7C63RpyFbik=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPOW_6A0GW5qTdNacbh0OerNfFtmBexUgZ-MAEG=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104372931816225542189,,,,
Le Bayou Restaurant & Oyster Bar,5,Danielle the bartender was amazing!!,2024-04-17T09:28:28.716Z,0,,65,TRUE,2024-04-20T03:02:56.319Z,,a week ago,,,,,,,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNqeUt2aFRnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114556018171885540661,,,,
Le Bayou Restaurant & Oyster Bar,5,,2024-04-17T00:58:39.354Z,0,,2,FALSE,2024-04-20T03:00:19.680Z,,a week ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqc0l6b3NnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,118358318375802005188,,,,
Le Bayou Restaurant & Oyster Bar,5,Everything was awesome. I love how they have a sample platter of everything NOLA is famous for,2024-04-15T20:34:08.471Z,0,,12,FALSE,2024-04-20T02:59:21.207Z,,a week ago,,Dinner,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREejU2TWpnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104348780153877665787,,,,
Le Bayou Restaurant & Oyster Bar,4,"Dernier soir du festival de jazz, une ambiance de folie dans les rues dont nous avons pu profiter de l étage...
Plats sympa et typiques.",2024-04-15T02:03:04.272Z,0,,76,TRUE,2024-04-20T02:58:40.974Z,,a week ago,,Dinner,,$10–20,,Dine in,5,4,4,ChdDSUhNMG9nS0VJQ0FnSUREeF95YzBBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100705784842695284964,,,"Last evening of the jazz festival, a crazy atmosphere in the streets which we were able to enjoy from upstairs...
Nice and typical dishes.",
Gusto Cuban Cafe Food Truck,5,,2022-01-16T02:21:40.264Z,0,,16,TRUE,,,2 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURta0tYdnRBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114441156294985891791,,,,
Gusto Cuban Cafe Food Truck,5,"Thanks Gusto Cuban Cafe for the support. Amazing catering service, outstanding food. The best Cuban food in New Orleans.",2021-02-15T01:22:09.357Z,0,,9,FALSE,,,3 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN5LTYyQWp3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113936214667479914485,,,,
Gusto Cuban Cafe Food Truck,5,,2019-06-09T18:53:29.573Z,0,,8,TRUE,,,4 years ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM0MlktckJREAE,https://lh5.googleusercontent.com/p/AF1QipPdAE9Zs0CnKg5YqVgcMnlA-ywjkmq9k9f0wfjo=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103941297506876087348,,,,
Gusto Cuban Cafe Food Truck,5,Me encanta la comida de gusto! Es deliciosa y muy autentica.,2019-05-18T00:06:04.715Z,0,,1,FALSE,,,4 years ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURZelpLLVZnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108515693029247400497,,,I love taste food! It is delicious and very authentic.,
Gusto Cuban Cafe Food Truck,5,"excellent, delicious",2019-04-17T03:38:44.667Z,1,,1,FALSE,2019-04-17T03:51:32.605Z,,5 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNZamFxWl93RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101531078255640807696,,,,
Swoop's Supper Club | NOLA,5,,2024-04-05T22:47:56.013Z,0,,38,TRUE,,,2 weeks ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURENUpHU1FnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113500304415321308797,,,,
Swoop's Supper Club | NOLA,5,"I cannot say enough fabulous things about this beautiful venue and Ms. Linda Novak, its proprietress and event coordinator. I approached Ms. Novak with less than one (1) months’ notice and an unusual request to propose to my girlfriend there after discovering that the Swoop-Duggins House was open for private events – years ago, my girlfriend (now fiancée) and I had our very first date “Cellar Door” (bar operated by previous tenant/owner), but I had been advised that it had been shut down in Hurricane Ida. I was so thrilled to see that Ms. Novak was now hosting events in the space again and invited myself over for a walk-through as soon as I got in contact with her. Despite my paltry budget (much less than she normally agrees to rent the space for); an insanely complicated plan for a proposal (I had to lead my girlfriend in through a side entrance that she’d not recognize, then ask Ms. Novak to herd in in 30 guests to the front room within a 5-minute window before bringing my fiancée out to propose to her on the balcony where Ms. Novak had provided a perfect “hiding spot” under a tablecloth for my friend to photograph the proposal, after which I brought her down the courtyard steps where she coordinated the timing of my friend’s dad’s trumpet-playing); an ever-changing number of guests and menu items (from 12 to 35 and then back down to an eventual 30); and two highly-invested mothers participating in the surprise, Ms. Novak graciously and seamlessly pulled off an engagement event that most people that I was crazy for even attempting.

Ms. Novak spent weeks working with me and my friends and family to ensure that everything went right in this multi-layered plan that likely would take the award for “venue’s worst nightmare event” – from coordinating walk-throughs in the week leading up to the event, to actually playing a part in the surprise herself (she went so far as to make fake signage and decorations for another “event” that was to take place that night; and put her acting skills to work to make my charade more believable), she was beyond incredible. All of my guests asked whether she was a wedding coordinator that we could hire, given her flawless facilitation of the entire evening – if only she were available to handle my wedding! Needless to say, my fiancée was thrilled and said yes. We now hope to plan an engagement party or wedding event at the Swoop-Duggins House next year.

As for the venue itself, Ms. Novak has done an impeccable job of decorating the space down to the very last detail – it is New Orleans through and through, and captures the essence of the Crescent City through its décor and ambiance. Cocktails and appetizers were of course fabulous, as well. No way to go wrong with this venue and Ms. Novak. Thank you.",2023-06-20T21:09:39.055Z,0,,3,FALSE,2023-06-22T14:35:42.407Z,,10 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNKaEtYWFB3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104240807053603042001,,,,
Swoop's Supper Club | NOLA,5,"Linda and her team are AMAZING!!  We had the most beautiful wedding at Swoops!  Chef Lisa created a delicious menu tailored to our needs.  Linda went above and beyond to give us the wedding we envisioned. Linda also took our photos, and they are gorgeous!  The venu is gorgeous and has that classic NOLA vibe. I cannot recommend Swoops enough.  We tell everyone what a truly amazing experience we had with Linda and Chef Lisa.",2023-01-16T14:30:13.924Z,0,,1,FALSE,2023-01-16T21:03:45.664Z,,a year ago,,Other,,,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSURCeXVMdUtnEAE,https://lh5.googleusercontent.com/p/AF1QipN7zkDpf1L7FqEzfxE0McLW5NFFhSQj3VtzMNPT=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMgLc5lCS824vW3Kh7Bz-YPQbQQ6KWCQW8zNDZ4=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN2HCuwwytfctgCT829xVOe1Morrz9Ec2-AcoyJ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNjoyASFRvmmI-cpteuA5kmQswn7Q2qXWAAZQSN=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117918226728610805791,,,,
Subway,5,"New to subway, gentleman was very helpful in talking us through our options  First class",2023-09-06T16:06:43.575Z,0,,17,FALSE,,,7 months ago,,Lunch,,$10–20,,,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNaX1BXLUxnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104854080595243198138,,,,
Subway,1,"I legit just asked the dude who made my sandwich for cheese, apparently he put it on there but I didn't see. I was kind and calm I asked the woman who was putting ny topings on next for some cheese and got yelled at by the man saying I ALRRADY PUT CHEESE ON THERE ITS MELTED. Like clearly was aggravated  by me asking for more cheese. It was beyond unexpected and completely rude. I only go to this subway because I work in the building otherwise I wouldn't go here again. The women have never treated me wrong but today the man really had my nerves going. I get scared when people yell at me and I shouldn't be yelled at for asking for cheese lmao unprofessional as idk what.",2023-08-28T17:50:28.034Z,0,,4,FALSE,,,7 months ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSURwczdxTndnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113916178611120223062,,,,
Subway,1,"Do not eat at this subway, they are using old spoiled vegetables. I ordered a veggie sandwich - disgusting. I emailed several times and no reply.",2021-07-10T15:12:44.318Z,2,,99,TRUE,,,2 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURxZ2JmRWx3RRAB,https://lh5.googleusercontent.com/p/AF1QipNEDddaKHlvtIuuDH9Hdd_lhCQaGvoQVECYKnlF=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117161647266773132941,,,,
Subway,5,Robin is the best!,2021-06-29T20:26:44.408Z,1,,19,TRUE,,,2 years ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURxbFBQUUlBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111338580693245554791,,,,
Subway,1,On two different occasions after ordering online they just made a sandwich that was not at all what I asked for. If you don't mind getting whatever sandwich they feel like giving you I guess this isn't also bad place to eat.,2020-11-26T00:53:02.412Z,2,,41,TRUE,,,3 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURpbFB2dnF3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107344806028158811299,,,,
Subway,5,,2020-07-11T17:57:08.518Z,0,,14,TRUE,,,3 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM4bmFEVHZRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101747608427647692063,,,,
